gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
SERPINH1,OK,dxPD,-0.4642747,0.5853719,-0.7931,0.428,-0.0470633878649374,count,1
SLC35G2,OK,dxPD,-0.4642747,0.6206129,-0.7481,0.454,-0.0470633878649374,count,1
TMEM105,OK,dxPD,-0.4642747,0.5853719,-0.7931,0.428,-0.0470633878649374,count,1
TRMT11,OK,dxPD,-0.4642747,0.323387,-1.4357,0.151,-0.183204432572673,count,1
UCP3,OK,dxPD,-0.4642747,0.6912957,-0.6716,0.502,-0.0470633878649374,count,1
WDR12,OK,dxPD,-0.4642747,0.1939154,-2.3942,0.0167,-0.287256493868968,count,1
ZNF225,OK,dxPD,-0.4642747,0.7668145,-0.6055,0.545,-0.0470633878649374,count,1
ZNF606,OK,dxPD,-0.4642747,0.3784849,-1.2267,0.22,-0.123587194672507,count,1
ZNF839,OK,dxPD,-0.4642747,0.3478226,-1.3348,0.182,-0.155134660651268,count,1
APITD1,OK,dxPD,-0.4642746,0.4337411,-1.0704,0.284,-0.0878638837083586,count,1
ASNS,OK,dxPD,-0.4642746,0.4387159,-1.0583,0.29,-0.0878638837083586,count,1
C17orf107,OK,dxPD,-0.4642746,0.457579,-1.0146,0.31,-0.0878638837083586,count,1
TMPPE,OK,dxPD,-0.4642746,0.5500852,-0.844,0.399,-0.0878638837083586,count,1
WDR76,OK,dxPD,-0.4642746,0.526314,-0.8821,0.378,-0.0878638837083586,count,1
CBWD5,OK,dxPD,-0.4633933,0.1173881,-3.9475,7.93e-05,-0.473163753112053,count,1
ERMN,OK,dxPD,0.4629451,0.3745784,1.2359,0.217,0.158610618825658,count,1
FAM200A,OK,dxPD,0.4629451,0.3893925,1.1889,0.234,0.158610618825658,count,1
KIF1B,OK,dxPD,0.4626205,0.1658353,2.7896,0.00528,0.410137336570794,count,1
RAB3A,OK,dxPD,0.4614948,0.2561512,1.8016,0.0716,0.277777363265044,count,1
ZNF444,OK,dxPD,-0.4612398,0.220937,-2.0877,0.0368,-0.275625253426766,count,1
PPP2R5D,OK,dxPD,0.460905,0.2294933,2.0084,0.0446,0.287815410472243,count,1
RS1,OK,dxPD,-0.4608791,0.2301381,-2.0026,0.0452,-0.257558460699695,count,1
TLR6,OK,dxPD,-0.4608791,0.2410063,-1.9123,0.0559,-0.257558460699695,count,1
TMEM229B,OK,dxPD,-0.4608791,0.2334924,-1.9739,0.0484,-0.257558460699695,count,1
AMT,OK,dxPD,-0.4598204,0.2876796,-1.5984,0.11,-0.21591001663164,count,1
AKAP1,OK,dxPD,0.4587957,0.2644189,1.7351,0.0827,0.220977270145515,count,1
FMNL3,OK,dxPD,-0.4578022,0.2430702,-1.8834,0.0597,-0.263375324415851,count,1
RNASE3,OK,dxPD,-0.4578022,0.3251614,-1.4079,0.159,-0.164804942077588,count,1
ABHD10,OK,dxPD,0.4574953,0.1754238,2.6079,0.00912,0.364770552110013,count,1
MTRNR2L1,OK,dxPD,-0.4566508,0.145189,-3.1452,0.00166,-0.413218827862122,count,1
AFAP1,OK,dxPD,-0.4559065,0.4477483,-1.0182,0.309,-0.134627048797116,count,1
COL9A2,OK,dxPD,-0.4559065,0.2520028,-1.8091,0.0704,-0.223162751640724,count,1
FAM21B,OK,dxPD,-0.4559065,0.3398301,-1.3416,0.18,-0.134627048797116,count,1
C16orf80,OK,dxPD,-0.4544707,0.1412767,-3.2169,0.0013,-0.41674807004787,count,1
BRAP,OK,dxPD,0.454281,0.1728329,2.6284,0.00859,0.39251957269108,count,1
RRAGA,OK,dxPD,-0.453876,0.119429,-3.8004,0.000145,-0.46575602205757,count,1
CD180,OK,dxPD,-0.4524403,0.2359288,-1.9177,0.0552,-0.230123215126397,count,1
GPHN,OK,dxPD,-0.4524403,0.4324938,-1.0461,0.296,-0.100563476613903,count,1
LMAN2L,OK,dxPD,-0.4524403,0.3056177,-1.4804,0.139,-0.174032191056628,count,1
MAP3K12,OK,dxPD,-0.4524403,0.2219682,-2.0383,0.0415,-0.274380947191287,count,1
ST7-OT4,OK,dxPD,-0.4524403,0.4652089,-0.9726,0.331,-0.100563476613903,count,1
TFB2M,OK,dxPD,-0.4524403,0.2074859,-2.1806,0.0292,-0.310208352495747,count,1
TMEM97,OK,dxPD,-0.4524403,0.3255699,-1.3897,0.165,-0.174032191056628,count,1
XYLB,OK,dxPD,-0.4524403,0.3917657,-1.1549,0.248,-0.100563476613903,count,1
C8orf58,OK,dxPD,0.452016,0.4434051,1.0194,0.308,0.104498042768493,count,1
DOLPP1,OK,dxPD,0.452016,0.4046513,1.1171,0.264,0.125535625717903,count,1
ELF3,OK,dxPD,0.452016,0.386101,1.1707,0.242,0.145000752730938,count,1
GZMM,OK,dxPD,0.452016,0.5666799,0.7977,0.425,0.0568642555723652,count,1
HOXB3,OK,dxPD,0.452016,0.5939861,0.761,0.447,0.0568642555723652,count,1
LIMA1,OK,dxPD,0.452016,0.7275979,0.6212,0.534,0.0568642555723652,count,1
LRRC10B,OK,dxPD,0.452016,0.4559881,0.9913,0.322,0.104498042768493,count,1
MED9,OK,dxPD,0.452016,0.2758008,1.6389,0.101,0.223974484962412,count,1
MFI2,OK,dxPD,0.452016,0.6451405,0.7006,0.484,0.0568642555723652,count,1
MYO10,OK,dxPD,0.452016,0.6590285,0.6859,0.493,0.0568642555723652,count,1
PYCRL,OK,dxPD,0.452016,0.7054824,0.6407,0.522,0.0568642555723652,count,1
SNX9,OK,dxPD,0.452016,0.2165504,2.0873,0.0369,0.300444144769665,count,1
TARS2,OK,dxPD,0.452016,0.2842361,1.5903,0.112,0.210226620599097,count,1
TMEM184A,OK,dxPD,0.452016,0.7368716,0.6134,0.54,0.0568642555723652,count,1
TREM2,OK,dxPD,0.452016,0.6925265,0.6527,0.514,0.0568642555723652,count,1
UBTD2,OK,dxPD,0.452016,0.357694,1.2637,0.206,0.145000752730938,count,1
ZNF134,OK,dxPD,0.452016,0.3912786,1.1552,0.248,0.145000752730938,count,1
ZNF500,OK,dxPD,0.452016,0.3728444,1.2123,0.225,0.145000752730938,count,1
ZNF57,OK,dxPD,0.452016,0.6590285,0.6859,0.493,0.0568642555723652,count,1
ASB2,OK,dxPD,0.4520159,0.4774994,0.9466,0.344,0.0816866726838218,count,1
CDK18,OK,dxPD,0.4520159,0.5140272,0.8794,0.379,0.0816866726838218,count,1
CKLF-CMTM1,OK,dxPD,0.4520159,0.5802249,0.779,0.436,0.0816866726838218,count,1
DDO,OK,dxPD,0.4520159,0.5462694,0.8275,0.408,0.0816866726838218,count,1
FYCO1,OK,dxPD,0.4520159,0.3220638,1.4035,0.16,0.195558917752249,count,1
N4BP2,OK,dxPD,0.4520159,0.1839019,2.4579,0.014,0.371815802095326,count,1
PFAS,OK,dxPD,0.4520159,0.5275461,0.8568,0.392,0.0816866726838218,count,1
ANK3,OK,dxPD,0.4520157,0.8014801,0.564,0.573,0.0297482945165522,count,1
ANKRD33,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
CAPS2,OK,dxPD,0.4520157,1.1053166,0.4089,0.683,0.0297482945165522,count,1
CD3E,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
CD96,OK,dxPD,0.4520157,0.9464529,0.4776,0.633,0.0297482945165522,count,1
CHMP4C,OK,dxPD,0.4520157,1.161217,0.3893,0.697,0.0297482945165522,count,1
CHRM3,OK,dxPD,0.4520157,0.9464529,0.4776,0.633,0.0297482945165522,count,1
COL16A1,OK,dxPD,0.4520157,1.0111747,0.447,0.655,0.0297482945165522,count,1
COL4A1,OK,dxPD,0.4520157,0.9464529,0.4776,0.633,0.0297482945165522,count,1
EBF2,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
EFNB3,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
FHAD1,OK,dxPD,0.4520157,0.8014801,0.564,0.573,0.0297482945165522,count,1
GOLGA8H,OK,dxPD,0.4520157,1.0719961,0.4217,0.673,0.0297482945165522,count,1
GPRASP1,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
GRAMD1C,OK,dxPD,0.4520157,1.0719961,0.4217,0.673,0.0297482945165522,count,1
GREB1,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
HMCN1,OK,dxPD,0.4520157,0.8014801,0.564,0.573,0.0297482945165522,count,1
IKZF2,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
INSRR,OK,dxPD,0.4520157,1.0719961,0.4217,0.673,0.0297482945165522,count,1
LEP,OK,dxPD,0.4520157,1.1053166,0.4089,0.683,0.0297482945165522,count,1
LRRC46,OK,dxPD,0.4520157,0.8014801,0.564,0.573,0.0297482945165522,count,1
NBEA,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
NTN3,OK,dxPD,0.4520157,0.9464529,0.4776,0.633,0.0297482945165522,count,1
NUF2,OK,dxPD,0.4520157,0.9840345,0.4593,0.646,0.0297482945165522,count,1
PPP1R17,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
PRRT1,OK,dxPD,0.4520157,0.8014801,0.564,0.573,0.0297482945165522,count,1
SERPINI1,OK,dxPD,0.4520157,0.8769673,0.5154,0.606,0.0297482945165522,count,1
SLC26A8,OK,dxPD,0.4520157,0.8014801,0.564,0.573,0.0297482945165522,count,1
SMIM10,OK,dxPD,0.4520157,1.0111747,0.447,0.655,0.0297482945165522,count,1
STIL,OK,dxPD,0.4520157,1.0111747,0.447,0.655,0.0297482945165522,count,1
SYCE3,OK,dxPD,0.4520157,0.9464529,0.4776,0.633,0.0297482945165522,count,1
TNFRSF18,OK,dxPD,0.4520157,1.1053166,0.4089,0.683,0.0297482945165522,count,1
TNS1,OK,dxPD,0.4520157,0.9464529,0.4776,0.633,0.0297482945165522,count,1
ZBTB8A,OK,dxPD,0.4520157,0.9464529,0.4776,0.633,0.0297482945165522,count,1
CDC42EP1,OK,dxPD,-0.4516959,0.1751712,-2.5786,0.00993,-0.354301363248411,count,1
FER,OK,dxPD,-0.4500901,0.2091367,-2.1521,0.0314,-0.27959196181071,count,1
CTPS2,OK,dxPD,-0.4493491,0.3967588,-1.1325,0.257,-0.145130516883653,count,1
HS6ST1,OK,dxPD,-0.4493491,0.3364995,-1.3354,0.182,-0.145130516883653,count,1
SACS,OK,dxPD,-0.4493491,0.3276915,-1.3713,0.17,-0.145130516883653,count,1
ZNF341,OK,dxPD,-0.4493491,0.3751518,-1.1978,0.231,-0.145130516883653,count,1
KIAA0020,OK,dxPD,-0.448986,0.1518497,-2.9568,0.00311,-0.392617287986938,count,1
PQLC2,OK,dxPD,-0.4485264,0.240155,-1.8677,0.0618,-0.262228272615246,count,1
POGLUT1,OK,dxPD,-0.4479256,0.1516746,-2.9532,0.00315,-0.394750071223714,count,1
THRA,OK,dxPD,0.4470777,0.2566238,1.7422,0.0815,0.262686845605251,count,1
RTP4,OK,dxPD,-0.4462019,0.2172164,-2.0542,0.04,-0.267794277063937,count,1
N4BP1,OK,dxPD,0.4455989,0.1674798,2.6606,0.00781,0.393776912921828,count,1
ADAMTS10,OK,dxPD,-0.444072,0.5255174,-0.845,0.398,-0.0618004333109245,count,1
BCL2L15,OK,dxPD,-0.444072,0.5344628,-0.8309,0.406,-0.0618004333109245,count,1
CADM1,OK,dxPD,-0.444072,0.69771,-0.6365,0.524,-0.0618004333109245,count,1
HIST1H2AL,OK,dxPD,-0.444072,0.5754969,-0.7716,0.44,-0.0618004333109245,count,1
JPH4,OK,dxPD,-0.444072,0.3856375,-1.1515,0.25,-0.112606062736818,count,1
LAMC1,OK,dxPD,-0.444072,0.682126,-0.651,0.515,-0.0618004333109245,count,1
LYPD3,OK,dxPD,-0.444072,0.5139525,-0.864,0.388,-0.0618004333109245,count,1
MN1,OK,dxPD,-0.444072,0.5836769,-0.7608,0.447,-0.0618004333109245,count,1
PRKCZ,OK,dxPD,-0.444072,0.320605,-1.3851,0.166,-0.155135960082213,count,1
ZNF527,OK,dxPD,-0.444072,0.5455932,-0.8139,0.416,-0.0618004333109245,count,1
EFCAB11,OK,dxPD,-0.4440719,0.2834967,-1.5664,0.117,-0.19127464563155,count,1
NEUROD1,OK,dxPD,-0.4440719,0.2910708,-1.5256,0.127,-0.19127464563155,count,1
MYOF,OK,dxPD,-0.4433315,0.1278067,-3.4688,0.000524,-0.429230003502332,count,1
SOCS6,OK,dxPD,0.4430473,0.2348963,1.8861,0.0593,0.275255322064235,count,1
EIF1AD,OK,dxPD,0.4424466,0.1556353,2.8428,0.00448,0.407556743091518,count,1
PDE4D,OK,dxPD,0.4424466,0.2046216,2.1623,0.0306,0.328728739514789,count,1
ZNF41,OK,dxPD,0.4424466,0.3379388,1.3093,0.19,0.167374602448735,count,1
FHIT,OK,dxPD,-0.4421131,0.2037765,-2.1696,0.0301,-0.278341978937592,count,1
RAD17,OK,dxPD,-0.4421131,0.2022252,-2.1862,0.0288,-0.278341978937592,count,1
WDR6,OK,dxPD,-0.4418019,0.1399315,-3.1573,0.0016,-0.424697502674717,count,1
MRE11A,OK,dxPD,0.4417595,0.2608305,1.6937,0.0903,0.253791981701468,count,1
PARG,OK,dxPD,-0.441373,0.2391373,-1.8457,0.065,-0.229268092793876,count,1
DISC1,OK,dxPD,-0.4405384,0.1451443,-3.0352,0.00241,-0.401164638802516,count,1
LACC1,OK,dxPD,0.4403654,0.208816,2.1089,0.035,0.296089370260443,count,1
GCN1L1,OK,dxPD,-0.4403055,0.2200405,-2.001,0.0454,-0.283343824412528,count,1
PGS1,OK,dxPD,0.4401816,0.143568,3.066,0.00217,0.423261040294976,count,1
LZTS2,OK,dxPD,-0.4397336,0.3342761,-1.3155,0.188,-0.164678348400458,count,1
SLC25A17,OK,dxPD,-0.4397336,0.2927204,-1.5022,0.133,-0.164678348400458,count,1
ZNF92,OK,dxPD,0.4396955,0.2186168,2.0113,0.0443,0.286867790435884,count,1
RETSAT,OK,dxPD,-0.4389569,0.2447359,-1.7936,0.0729,-0.235895452241733,count,1
RMI1,OK,dxPD,-0.4389569,0.2538195,-1.7294,0.0838,-0.235895452241733,count,1
MVB12B,OK,dxPD,0.4389439,0.374887,1.1709,0.242,0.130828762455029,count,1
RUSC2,OK,dxPD,0.4389439,0.2951791,1.487,0.137,0.216546750315831,count,1
S100A13,OK,dxPD,0.4389439,0.2542967,1.7261,0.0843,0.216546750315831,count,1
ARHGAP25,OK,dxPD,-0.4388531,0.1170364,-3.7497,0.000178,-0.45743184449401,count,1
ADPRH,OK,dxPD,-0.438454,0.176927,-2.4782,0.0132,-0.328212180061459,count,1
C10orf88,OK,dxPD,-0.4378415,0.4022176,-1.0886,0.276,-0.124041850285256,count,1
METTL15,OK,dxPD,-0.4378415,0.1905882,-2.2973,0.0216,-0.311481643269185,count,1
PRR5,OK,dxPD,-0.4378415,0.3703336,-1.1823,0.237,-0.124041850285256,count,1
RDH13,OK,dxPD,-0.4378415,0.4009238,-1.0921,0.275,-0.124041850285256,count,1
TRNT1,OK,dxPD,-0.4378415,0.1680385,-2.6056,0.00918,-0.346483311107455,count,1
ZNF708,OK,dxPD,-0.4378414,0.2627148,-1.6666,0.0956,-0.207071532979162,count,1
ARL13B,OK,dxPD,0.4376273,0.2752614,1.5899,0.112,0.20252118115199,count,1
CCDC104,OK,dxPD,0.4376273,0.2881922,1.5185,0.129,0.20252118115199,count,1
FAM120AOS,OK,dxPD,0.4367744,0.1388202,3.1463,0.00166,0.419752751924648,count,1
PTPN7,OK,dxPD,0.4367018,0.1845259,2.3666,0.018,0.330822528162958,count,1
INTS5,OK,dxPD,-0.4361038,0.2997641,-1.4548,0.146,-0.173789165690146,count,1
TTF2,OK,dxPD,-0.4361038,0.2212913,-1.9707,0.0488,-0.271967883238034,count,1
ZNF512B,OK,dxPD,0.4360157,0.437293,0.9971,0.319,0.110383286716011,count,1
PLD1,OK,dxPD,0.4360155,0.1790324,2.4354,0.0149,0.351833699295671,count,1
EGR3,OK,dxPD,-0.4352872,0.2914151,-1.4937,0.135,-0.214483811409543,count,1
TASP1,OK,dxPD,-0.4352872,0.2975825,-1.4627,0.144,-0.214483811409543,count,1
DNM1,OK,dxPD,-0.4348127,0.243559,-1.7852,0.0742,-0.248403273545619,count,1
ZNF789,OK,dxPD,0.4347245,0.2450202,1.7742,0.076,0.232470510634566,count,1
GLCE,OK,dxPD,-0.4345026,0.2212154,-1.9642,0.0495,-0.277116976955237,count,1
TOMM40L,OK,dxPD,-0.4345026,0.22875,-1.8995,0.0575,-0.277116976955237,count,1
ZFYVE19,OK,dxPD,-0.434284,0.189459,-2.2922,0.0219,-0.301742515167132,count,1
NR2F6,OK,dxPD,0.4339973,0.3523023,1.2319,0.218,0.171546862489518,count,1
C10orf95,OK,dxPD,-0.4330222,0.5418298,-0.7992,0.424,-0.0757221584374011,count,1
CACNB3,OK,dxPD,-0.4330222,0.4906084,-0.8826,0.377,-0.0757221584374011,count,1
CLDN7,OK,dxPD,-0.4330222,0.3342556,-1.2955,0.195,-0.13491582618259,count,1
LDLRAD3,OK,dxPD,-0.4330222,0.2031315,-2.1317,0.033,-0.282090709529168,count,1
PCGF2,OK,dxPD,-0.4330222,0.5220415,-0.8295,0.407,-0.0757221584374011,count,1
SCNN1A,OK,dxPD,-0.4330222,0.5976964,-0.7245,0.469,-0.0757221584374011,count,1
SEMA4B,OK,dxPD,-0.4330222,0.1856604,-2.3323,0.0197,-0.326741067822085,count,1
SLC44A2,OK,dxPD,-0.4330222,0.1378936,-3.1403,0.00169,-0.419973979009564,count,1
FAM213B,OK,dxPD,-0.4330221,0.2891632,-1.4975,0.134,-0.182497262741497,count,1
KIF16B,OK,dxPD,-0.4330221,0.2954201,-1.4658,0.143,-0.182497262741497,count,1
SYCE1L,OK,dxPD,0.4327846,0.2390242,1.8106,0.0702,0.258301302118715,count,1
CRCP,OK,dxPD,0.4313967,0.1511678,2.8538,0.00433,0.400361765013498,count,1
FOCAD,OK,dxPD,0.4313967,0.3284166,1.3136,0.189,0.154385839970962,count,1
MSMO1,OK,dxPD,0.4313967,0.3598646,1.1988,0.231,0.154385839970962,count,1
MSS51,OK,dxPD,0.4313967,0.5859796,0.7362,0.462,0.0882473145861762,count,1
RAVER1,OK,dxPD,0.4313967,0.5092337,0.8471,0.397,0.0882473145861762,count,1
SPRED2,OK,dxPD,0.4313967,0.5296627,0.8145,0.415,0.0882473145861762,count,1
PELP1,OK,dxPD,-0.4307286,0.1991168,-2.1632,0.0305,-0.3140601765588,count,1
HEG1,OK,dxPD,-0.4303731,0.2785817,-1.5449,0.122,-0.190828905318744,count,1
DESI2,OK,dxPD,0.4296346,0.1557739,2.7581,0.00582,0.386975387524726,count,1
PARP10,OK,dxPD,-0.42962,0.1238064,-3.4701,0.000522,-0.437706460236474,count,1
TMEM106C,OK,dxPD,-0.4291834,0.3183743,-1.348,0.178,-0.145268696846982,count,1
ZNF559,OK,dxPD,-0.4291834,0.3462335,-1.2396,0.215,-0.145268696846982,count,1
ZNF568,OK,dxPD,-0.4291834,0.3249187,-1.3209,0.187,-0.145268696846982,count,1
FN3KRP,OK,dxPD,-0.4285075,0.210662,-2.0341,0.042,-0.270797698248562,count,1
ZC3H7B,OK,dxPD,0.4279185,0.1997472,2.1423,0.0322,0.326725433597608,count,1
PSKH1,OK,dxPD,0.4279184,0.1684547,2.5403,0.0111,0.360559723572796,count,1
MAN1A1,OK,dxPD,0.4276016,0.1481318,2.8866,0.0039,0.396577417308352,count,1
KMO,OK,dxPD,-0.4272334,0.2239751,-1.9075,0.0565,-0.275916031170957,count,1
NUP43,OK,dxPD,-0.4272334,0.2031024,-2.1035,0.0354,-0.275916031170957,count,1
SPATA2L,OK,dxPD,-0.4268872,0.175064,-2.4385,0.0148,-0.328823373511314,count,1
ING2,OK,dxPD,0.4264827,0.1240422,3.4382,0.000587,0.452355772144875,count,1
ZNF226,OK,dxPD,0.4264827,0.158598,2.6891,0.00717,0.377671034384493,count,1
C2CD3,OK,dxPD,0.4264826,0.3334506,1.279,0.201,0.175588258300741,count,1
NCKIPSD,OK,dxPD,0.4264826,0.3388344,1.2587,0.208,0.175588258300741,count,1
WDPCP,OK,dxPD,0.4264826,0.298923,1.4267,0.154,0.175588258300741,count,1
BICD1,OK,dxPD,-0.4260535,0.4534262,-0.9396,0.347,-0.0888949781618443,count,1
C10orf128,OK,dxPD,-0.4260535,0.2119382,-2.0103,0.0444,-0.24740996380745,count,1
C2orf27A,OK,dxPD,-0.4260535,0.4911787,-0.8674,0.386,-0.0888949781618443,count,1
CCDC58,OK,dxPD,-0.4260535,0.2346576,-1.8156,0.0694,-0.24740996380745,count,1
CXorf24,OK,dxPD,-0.4260535,0.4489382,-0.949,0.343,-0.0888949781618443,count,1
RFC5,OK,dxPD,-0.4260535,0.2461006,-1.7312,0.0834,-0.206456965167554,count,1
SYNJ2,OK,dxPD,-0.4260535,0.3028738,-1.4067,0.16,-0.155137311089309,count,1
WDR7,OK,dxPD,-0.4260535,0.2596322,-1.641,0.101,-0.206456965167554,count,1
SMYD2,OK,dxPD,0.4260405,0.2106923,2.0221,0.0432,0.293392260983152,count,1
PEAK1,OK,dxPD,0.4252048,0.2519468,1.6877,0.0915,0.237754632431755,count,1
FAM216A,OK,dxPD,-0.4246957,0.2205879,-1.9253,0.0542,-0.253274280428976,count,1
NUDT9,OK,dxPD,-0.4246957,0.2235309,-1.8999,0.0575,-0.253274280428976,count,1
IPO13,OK,dxPD,-0.4242694,0.2423421,-1.7507,0.08,-0.213795574259208,count,1
PWWP2A,OK,dxPD,-0.4242694,0.1287945,-3.2942,0.000989,-0.416937159300685,count,1
TATDN2,OK,dxPD,-0.4242694,0.1837677,-2.3087,0.021,-0.316517099295369,count,1
TSTD2,OK,dxPD,-0.4242694,0.2386935,-1.7775,0.0755,-0.213795574259208,count,1
MCM3AP,OK,dxPD,-0.4238552,0.1267108,-3.3451,0.000824,-0.418430947238724,count,1
AGAP2,OK,dxPD,0.4230285,0.6121042,0.6911,0.49,0.0641992381771198,count,1
ALS2CL,OK,dxPD,0.4230285,0.6121042,0.6911,0.49,0.0641992381771198,count,1
C17orf49,OK,dxPD,0.4230285,0.3842154,1.101,0.271,0.116058529187661,count,1
CCDC142,OK,dxPD,0.4230285,0.5946887,0.7113,0.477,0.0641992381771198,count,1
DNA2,OK,dxPD,0.4230285,0.5946887,0.7113,0.477,0.0641992381771198,count,1
EFCAB7,OK,dxPD,0.4230285,0.567072,0.746,0.456,0.0641992381771198,count,1
ELAVL3,OK,dxPD,0.4230285,0.3976554,1.0638,0.287,0.116058529187661,count,1
NEDD4L,OK,dxPD,0.4230285,0.4326286,0.9778,0.328,0.116058529187661,count,1
OAZ3,OK,dxPD,0.4230285,0.5287125,0.8001,0.424,0.0641992381771198,count,1
SARM1,OK,dxPD,0.4230285,0.5853099,0.7227,0.47,0.0641992381771198,count,1
SDCBP2,OK,dxPD,0.4230285,0.71699,0.59,0.555,0.0641992381771198,count,1
TRIM16L,OK,dxPD,0.4230285,0.5287125,0.8001,0.424,0.0641992381771198,count,1
WBSCR27,OK,dxPD,0.4230285,0.6201786,0.6821,0.495,0.0641992381771198,count,1
LFNG,OK,dxPD,-0.4225873,0.1115009,-3.79,0.000151,-0.458044703385554,count,1
CXCL2,OK,dxPD,0.422163,0.1284251,3.2872,0.00101,0.462830272484911,count,1
TFPT,OK,dxPD,0.421863,0.1306259,3.2296,0.00124,0.427069638161669,count,1
RAD18,OK,dxPD,-0.4212573,0.3169025,-1.3293,0.184,-0.173552369139405,count,1
ZNF567,OK,dxPD,-0.4212573,0.2704544,-1.5576,0.119,-0.173552369139405,count,1
GRK5,OK,dxPD,0.4209254,0.2577835,1.6329,0.103,0.240291710799004,count,1
ABHD6,OK,dxPD,0.4204676,0.2654889,1.5837,0.113,0.212219923021056,count,1
CLEC16A,OK,dxPD,-0.4202832,0.2305667,-1.8228,0.0683,-0.274738646870588,count,1
MED7,OK,dxPD,-0.4202831,0.1478903,-2.8419,0.00449,-0.377782998688276,count,1
SKIV2L,OK,dxPD,0.4201549,0.2115905,1.9857,0.0471,0.296435857835796,count,1
PNPO,OK,dxPD,-0.4199745,0.2402354,-1.7482,0.0805,-0.234128830901425,count,1
AATK,OK,dxPD,0.4197551,0.3165542,1.326,0.185,0.179504757556465,count,1
FAM135A,OK,dxPD,-0.4197329,0.1834428,-2.2881,0.0221,-0.311307171443307,count,1
RAB2B,OK,dxPD,-0.4197329,0.1699931,-2.4691,0.0136,-0.311307171443307,count,1
C14orf93,OK,dxPD,-0.4193793,0.2933801,-1.4295,0.153,-0.182156910646422,count,1
APBA3,OK,dxPD,-0.4190359,0.1838197,-2.2796,0.0226,-0.315140015245539,count,1
CC2D2A,OK,dxPD,0.4184933,0.3570242,1.1722,0.241,0.140879229951087,count,1
NOP2,OK,dxPD,0.4180096,0.1890658,2.2109,0.0271,0.315266540174744,count,1
ABCD4,OK,dxPD,0.4178246,0.22035,1.8962,0.058,0.266659632827409,count,1
FKTN,OK,dxPD,-0.4177547,0.2586405,-1.6152,0.106,-0.190394074748764,count,1
HORMAD1,OK,dxPD,-0.4177547,0.4039768,-1.0341,0.301,-0.113225198212368,count,1
PICK1,OK,dxPD,-0.4177547,0.2421987,-1.7248,0.0846,-0.246437637552818,count,1
PLA1A,OK,dxPD,-0.4177547,0.2541233,-1.6439,0.1,-0.190394074748764,count,1
RPAP2,OK,dxPD,-0.4177547,0.213095,-1.9604,0.05,-0.246437637552818,count,1
ZNF346,OK,dxPD,-0.4177547,0.4177573,-1,0.317,-0.113225198212368,count,1
B3GALNT2,OK,dxPD,0.4174105,0.2618613,1.594,0.111,0.198224952850546,count,1
TGS1,OK,dxPD,-0.41733,0.1413186,-2.9531,0.00315,-0.374028248436293,count,1
MRPS9,OK,dxPD,-0.4171646,0.1605012,-2.5991,0.00935,-0.325985204749163,count,1
NOL8,OK,dxPD,-0.416921,0.1444833,-2.8856,0.00391,-0.376297151519209,count,1
RNFT1,OK,dxPD,-0.4163353,0.1159277,-3.5913,0.00033,-0.426574287063553,count,1
SMYD3,OK,dxPD,-0.4163352,0.2846283,-1.4627,0.144,-0.198286906516478,count,1
ITPR3,OK,dxPD,0.4156484,0.441422,0.9416,0.346,0.0945641074775702,count,1
MEX3A,OK,dxPD,0.4156484,0.4644259,0.895,0.371,0.0945641074775702,count,1
CCDC61,OK,dxPD,-0.4150845,0.2795656,-1.4847,0.138,-0.205856778174627,count,1
STARD5,OK,dxPD,-0.4150845,0.325266,-1.2761,0.202,-0.124483611486592,count,1
ZNF234,OK,dxPD,-0.4150845,0.3416307,-1.215,0.224,-0.124483611486592,count,1
TNNT1,OK,dxPD,0.4139069,0.1107821,3.7362,0.000187,0.463051134876752,count,1
RFK,OK,dxPD,-0.4138254,0.1386073,-2.9856,0.00283,-0.394576478625156,count,1
LY6G5C,OK,dxPD,0.4136971,0.2951227,1.4018,0.161,0.183302072291602,count,1
SRP68,OK,dxPD,-0.413631,0.1444407,-2.8637,0.00419,-0.374830958881011,count,1
CYP46A1,OK,dxPD,-0.4129814,0.3442913,-1.1995,0.23,-0.135196598455001,count,1
F2RL1,OK,dxPD,-0.4129814,0.333615,-1.2379,0.216,-0.135196598455001,count,1
FEN1,OK,dxPD,-0.4129814,0.3063931,-1.3479,0.178,-0.135196598455001,count,1
HERC6,OK,dxPD,-0.4129814,0.3002948,-1.3753,0.169,-0.220103965425607,count,1
KIAA0195,OK,dxPD,-0.4129814,0.198368,-2.0819,0.0374,-0.278474201716775,count,1
TRMT13,OK,dxPD,-0.4129814,0.1987438,-2.078,0.0377,-0.278474201716775,count,1
