gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
NSUN3,OK,dxPD,0.176516,0.133217,1.325,0.185,0.168682588124004,count,1
MED25,OK,dxPD,-0.1764373,0.1234562,-1.4291,0.153,-0.167110910228606,count,1
RPS6KB1,OK,dxPD,-0.1762611,0.1491062,-1.1821,0.237,-0.151835591715745,count,1
SH3BP5,OK,dxPD,-0.1762611,0.1173898,-1.5015,0.133,-0.175377916552295,count,1
LARS,OK,dxPD,-0.1761055,0.0840643,-2.0949,0.0362,-0.206357000056567,count,1
JDP2,OK,dxPD,0.1760221,0.079676,2.2092,0.0272,0.214296959329514,count,1
C11orf1,OK,dxPD,-0.1759411,0.1725545,-1.0196,0.308,-0.130166691605516,count,1
HAL,OK,dxPD,-0.1759411,0.1845336,-0.9534,0.34,-0.130166691605516,count,1
HMG20A,OK,dxPD,-0.1759411,0.1673985,-1.051,0.293,-0.130166691605516,count,1
AP3B1,OK,dxPD,-0.1758727,0.0961854,-1.8285,0.0675,-0.196928021677701,count,1
FAM210B,OK,dxPD,0.1758081,0.0990398,1.7751,0.0759,0.193713025264221,count,1
BUB3,OK,dxPD,-0.1757672,0.0821402,-2.1398,0.0324,-0.209633009647081,count,1
COG4,OK,dxPD,-0.1757672,0.1539539,-1.1417,0.254,-0.146303573533291,count,1
NBPF12,OK,dxPD,-0.1757672,0.2202728,-0.798,0.425,-0.102837254082341,count,1
PPIL3,OK,dxPD,-0.175707,0.0971193,-1.8092,0.0704,-0.190709904163672,count,1
ASRGL1,OK,dxPD,0.1756456,0.0894901,1.9627,0.0497,0.200581161124435,count,1
GPR65,OK,dxPD,-0.1755829,0.0834557,-2.1039,0.0354,-0.210833876008762,count,1
FNDC3B,OK,dxPD,0.1755593,0.0910178,1.9288,0.0538,0.204435198993805,count,1
PBDC1,OK,dxPD,-0.1754539,0.1013152,-1.7318,0.0833,-0.188546044272199,count,1
NBPF20,OK,dxPD,-0.1751795,0.3247621,-0.5394,0.59,-0.0600519256969886,count,1
OGFOD1,OK,dxPD,-0.1751795,0.2169005,-0.8076,0.419,-0.0970224446129367,count,1
RRP12,OK,dxPD,-0.1751795,0.0833125,-2.1027,0.0355,-0.210461722759816,count,1
TMEM65,OK,dxPD,-0.1751795,0.215829,-0.8117,0.417,-0.0970224446129367,count,1
TNFSF8,OK,dxPD,-0.1751795,0.182328,-0.9608,0.337,-0.122081291538253,count,1
TMEM134,OK,dxPD,-0.1750604,0.0675752,-2.5906,0.00959,-0.219875637043367,count,1
ZC3H13,OK,dxPD,-0.1749755,0.085873,-2.0376,0.0416,-0.201208779150927,count,1
ANXA6,OK,dxPD,-0.1749371,0.0708746,-2.4683,0.0136,-0.219213896493792,count,1
RAP1GDS1,OK,dxPD,-0.1749371,0.0995553,-1.7572,0.0789,-0.193763308729512,count,1
ARAP1,OK,dxPD,-0.1749119,0.0664448,-2.6324,0.00848,-0.222599460376185,count,1
ARL14EP,OK,dxPD,-0.1749119,0.1029217,-1.6995,0.0892,-0.189170600939202,count,1
ISCA2,OK,dxPD,-0.1747907,0.0889442,-1.9652,0.0494,-0.202924884286476,count,1
APOM,OK,dxPD,-0.1747215,0.1954201,-0.8941,0.371,-0.117656105713022,count,1
CDK5RAP2,OK,dxPD,-0.1747215,0.1843031,-0.948,0.343,-0.117656105713022,count,1
ACAD11,OK,dxPD,0.1747158,1.1264286,0.1551,0.877,0.00861221148731025,count,1
ACOT2,OK,dxPD,0.1747158,0.5914204,0.2954,0.768,0.0166540963857736,count,1
AJAP1,OK,dxPD,0.1747158,1.0561142,0.1654,0.869,0.00861221148731025,count,1
ALCAM,OK,dxPD,0.1747158,0.1844896,0.947,0.344,0.123066739090933,count,1
ALG10B,OK,dxPD,0.1747158,0.4585978,0.381,0.703,0.0312398362690548,count,1
AMER1,OK,dxPD,0.1747158,0.4049267,0.4315,0.666,0.0378740702997525,count,1
ANKRD34A,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
ARHGAP11A,OK,dxPD,0.1747158,0.3698777,0.4724,0.637,0.050012591423798,count,1
ARL4D,OK,dxPD,0.1747158,0.3886546,0.4495,0.653,0.0441206346526123,count,1
ATCAY,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
BBS2,OK,dxPD,0.1747158,0.1998256,0.8743,0.382,0.118229520149409,count,1
BNIP1,OK,dxPD,0.1747158,0.2373519,0.7361,0.462,0.101263024761479,count,1
C16orf95,OK,dxPD,0.1747158,0.7406107,0.2359,0.814,0.0166540963857736,count,1
CASK,OK,dxPD,0.1747158,0.2624293,0.6658,0.506,0.0750799825131458,count,1
CCBE1,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
CCDC68,OK,dxPD,0.1747158,0.7406107,0.2359,0.814,0.0166540963857736,count,1
CDC20B,OK,dxPD,0.1747158,0.6667941,0.262,0.793,0.0166540963857736,count,1
CDH2,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
CHAC2,OK,dxPD,0.1747158,0.6266553,0.2788,0.78,0.0241806049033003,count,1
CLEC6A,OK,dxPD,0.1747158,0.3527858,0.4952,0.62,0.050012591423798,count,1
CNKSR2,OK,dxPD,0.1747158,0.5669436,0.3082,0.758,0.0241806049033003,count,1
COPZ2,OK,dxPD,0.1747158,0.2048445,0.8529,0.394,0.110252352804254,count,1
COQ3,OK,dxPD,0.1747158,0.4454869,0.3922,0.695,0.0312398362690548,count,1
COX7A1,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
CXXC4,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
DCAF4L1,OK,dxPD,0.1747158,0.6302351,0.2772,0.782,0.0166540963857736,count,1
DNAH5,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
DNAI2,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
DTWD2,OK,dxPD,0.1747158,0.4737407,0.3688,0.712,0.0312398362690548,count,1
E2F5,OK,dxPD,0.1747158,0.6373772,0.2741,0.784,0.0166540963857736,count,1
EPB42,OK,dxPD,0.1747158,0.1868591,0.935,0.35,0.123066739090933,count,1
EXD3,OK,dxPD,0.1747158,0.1918951,0.9105,0.363,0.118229520149409,count,1
EYA1,OK,dxPD,0.1747158,0.4761251,0.367,0.714,0.0312398362690548,count,1
FAM20A,OK,dxPD,0.1747158,0.4585979,0.381,0.703,0.0312398362690548,count,1
FANCG,OK,dxPD,0.1747158,0.6735487,0.2594,0.795,0.0166540963857736,count,1
FAXDC2,OK,dxPD,0.1747158,0.395176,0.4421,0.658,0.050012591423798,count,1
FBXO24,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
FCGR3B,OK,dxPD,0.1747158,0.6735487,0.2594,0.795,0.0166540963857736,count,1
FLVCR1,OK,dxPD,0.1747158,0.2161915,0.8082,0.419,0.110252352804254,count,1
FLYWCH1,OK,dxPD,0.1747158,0.2210229,0.7905,0.429,0.101263024761479,count,1
GAPDHS,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
GBA,OK,dxPD,0.1747158,0.1787076,0.9777,0.328,0.125356461906676,count,1
HOXB4,OK,dxPD,0.1747158,0.6735487,0.2594,0.795,0.0166540963857736,count,1
ILDR1,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
IQCC,OK,dxPD,0.1747158,1.1264286,0.1551,0.877,0.00861221148731025,count,1
ITGB4,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
KATNAL1,OK,dxPD,0.1747158,0.4659112,0.375,0.708,0.0378740702997525,count,1
KIAA1456,OK,dxPD,0.1747158,0.6735487,0.2594,0.795,0.0166540963857736,count,1
KIF11,OK,dxPD,0.1747158,0.6667941,0.262,0.793,0.0166540963857736,count,1
KIFC1,OK,dxPD,0.1747158,1.1264286,0.1551,0.877,0.00861221148731025,count,1
LIPH,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
LRRC17,OK,dxPD,0.1747158,1.1264286,0.1551,0.877,0.00861221148731025,count,1
LRRC34,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
LRRC4,OK,dxPD,0.1747158,0.5326324,0.328,0.743,0.0312398362690548,count,1
LTA,OK,dxPD,0.1747158,1.0561142,0.1654,0.869,0.00861221148731025,count,1
LY6K,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
MAP1B,OK,dxPD,0.1747158,0.7142405,0.2446,0.807,0.0166540963857736,count,1
MAP3K6,OK,dxPD,0.1747158,0.29095,0.6005,0.548,0.0793642612471522,count,1
MAPK12,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
MARS2,OK,dxPD,0.1747158,0.5041594,0.3465,0.729,0.0241806049033003,count,1
MASP1,OK,dxPD,0.1747158,0.7406107,0.2359,0.814,0.0166540963857736,count,1
MED15,OK,dxPD,0.1747158,0.1093008,1.5985,0.11,0.189620135679085,count,1
MICAL2,OK,dxPD,0.1747158,0.1413907,1.2357,0.217,0.156033277757167,count,1
MIPOL1,OK,dxPD,0.1747158,1.1264286,0.1551,0.877,0.00861221148731025,count,1
MKS1,OK,dxPD,0.1747158,0.3966446,0.4405,0.66,0.0441206346526123,count,1
MYO15A,OK,dxPD,0.1747158,0.4970684,0.3515,0.725,0.0378740702997525,count,1
NELL1,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
NELL2,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
NMUR1,OK,dxPD,0.1747158,0.9621343,0.1816,0.856,0.00861221148731025,count,1
NR1D1,OK,dxPD,0.1747158,0.3320572,0.5262,0.599,0.0555793552780075,count,1
PARS2,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
PEX11A,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
POLN,OK,dxPD,0.1747158,0.5886624,0.2968,0.767,0.0241806049033003,count,1
PPP1R1C,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
PRR26,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
PUS10,OK,dxPD,0.1747158,0.3203705,0.5454,0.586,0.0555793552780075,count,1
RGS16,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
RHEBL1,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
RNF26,OK,dxPD,0.1747158,0.1863881,0.9374,0.349,0.120692671105507,count,1
SIRT3,OK,dxPD,0.1747158,0.223232,0.7827,0.434,0.094608386855561,count,1
SIX5,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
SKIV2L2,OK,dxPD,0.1747158,0.1227797,1.423,0.155,0.173037073289187,count,1
SLFN13,OK,dxPD,0.1747158,0.4737407,0.3688,0.712,0.0312398362690548,count,1
SLX4IP,OK,dxPD,0.1747158,0.2411252,0.7246,0.469,0.0910556199022276,count,1
SMG6,OK,dxPD,0.1747158,0.1890771,0.924,0.355,0.125356461906676,count,1
SMPD3,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
STX1B,OK,dxPD,0.1747158,0.6373772,0.2741,0.784,0.0166540963857736,count,1
SUSD5,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
TEKT2,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
TIGD5,OK,dxPD,0.1747158,0.4981336,0.3507,0.726,0.0312398362690548,count,1
TLN2,OK,dxPD,0.1747158,0.3504528,0.4985,0.618,0.0555793552780075,count,1
TMEM184A,OK,dxPD,0.1747158,0.6169495,0.2832,0.777,0.0241806049033003,count,1
TNFRSF21,OK,dxPD,0.1747158,0.6302351,0.2772,0.782,0.0166540963857736,count,1
TPM2,OK,dxPD,0.1747158,0.4345918,0.402,0.688,0.0312398362690548,count,1
TRIP10,OK,dxPD,0.1747158,0.5041594,0.3465,0.729,0.0241806049033003,count,1
UBAP1L,OK,dxPD,0.1747158,0.4480217,0.39,0.697,0.0312398362690548,count,1
UNC13A,OK,dxPD,0.1747158,0.9431287,0.1853,0.853,0.00861221148731025,count,1
UNC5B,OK,dxPD,0.1747158,0.6735487,0.2594,0.795,0.0166540963857736,count,1
UXS1,OK,dxPD,0.1747158,0.1401037,1.247,0.212,0.15975744042629,count,1
VSIG8,OK,dxPD,0.1747158,1.1264286,0.1551,0.877,0.00861221148731025,count,1
WNT6,OK,dxPD,0.1747158,0.6735487,0.2594,0.795,0.0166540963857736,count,1
YY2,OK,dxPD,0.1747158,0.4610605,0.3789,0.705,0.0312398362690548,count,1
ZCCHC3,OK,dxPD,0.1747158,0.5041594,0.3465,0.729,0.0241806049033003,count,1
ZDHHC14,OK,dxPD,0.1747158,0.3198245,0.5463,0.585,0.0608471637815214,count,1
ZNF10,OK,dxPD,0.1747158,0.3860577,0.4526,0.651,0.0441206346526123,count,1
ZNF431,OK,dxPD,0.1747158,0.1647129,1.0607,0.289,0.131762304100143,count,1
ZNF763,OK,dxPD,0.1747158,0.4454869,0.3922,0.695,0.0312398362690548,count,1
ZNF79,OK,dxPD,0.1747158,0.8365505,0.2089,0.835,0.00861221148731025,count,1
ABCB10,OK,dxPD,0.1747157,0.1685255,1.0367,0.3,0.139358930247818,count,1
BMPR2,OK,dxPD,0.1747157,0.1671882,1.045,0.296,0.139358930247818,count,1
MOCS2,OK,dxPD,0.1747157,0.157723,1.1077,0.268,0.139358930247818,count,1
P4HTM,OK,dxPD,0.1747157,0.1644267,1.0626,0.288,0.135684486391223,count,1
TRUB1,OK,dxPD,0.1747157,0.3082815,0.5667,0.571,0.0658394610044192,count,1
ZNF552,OK,dxPD,0.1747157,0.3053269,0.5722,0.567,0.0658394610044192,count,1
ZNF628,OK,dxPD,-0.1744685,0.1638373,-1.0649,0.287,-0.133394844978489,count,1
CYB561D2,OK,dxPD,-0.1743424,0.0794589,-2.1941,0.0282,-0.21136162521603,count,1
DYRK1B,OK,dxPD,-0.1741972,0.2009124,-0.867,0.386,-0.112942741505499,count,1
CHMP1A,OK,dxPD,-0.1739655,0.1113498,-1.5623,0.118,-0.182030646795137,count,1
LY75,OK,dxPD,-0.1739054,0.1360273,-1.2785,0.201,-0.153371043416266,count,1
SLC35A1,OK,dxPD,-0.173862,0.0945497,-1.8388,0.066,-0.196868359826021,count,1
PPIP5K2,OK,dxPD,-0.173829,0.0888762,-1.9559,0.0505,-0.202109379304435,count,1
STRN4,OK,dxPD,0.173657,0.1005291,1.7274,0.0841,0.192741129906288,count,1
ATR,OK,dxPD,-0.1735909,0.1634886,-1.0618,0.288,-0.125800917747481,count,1
CERS5,OK,dxPD,-0.1735909,0.1139822,-1.523,0.128,-0.179331276754126,count,1
CSNK1G1,OK,dxPD,-0.1735909,0.1521095,-1.1412,0.254,-0.13969810099345,count,1
MCM5,OK,dxPD,-0.1735909,0.1319433,-1.3156,0.188,-0.159887962029034,count,1
MMAA,OK,dxPD,-0.1735909,0.3285187,-0.5284,0.597,-0.0504914066890626,count,1
TNFAIP6,OK,dxPD,-0.1735909,0.2178962,-0.7967,0.426,-0.107911959474882,count,1
ZNF417,OK,dxPD,-0.1735909,0.3841271,-0.4519,0.651,-0.0504914066890626,count,1
PDCL3,OK,dxPD,-0.1734581,0.0885284,-1.9594,0.0501,-0.197264592275687,count,1
NFKBID,OK,dxPD,0.1733543,0.0809136,2.1425,0.0322,0.209668799984016,count,1
BCL11A,OK,dxPD,0.1732441,0.0855216,2.0257,0.0428,0.206830287736742,count,1
TAF3,OK,dxPD,-0.1732185,0.1125122,-1.5396,0.124,-0.181546252914001,count,1
PTPRJ,OK,dxPD,-0.1731794,0.1587305,-1.091,0.275,-0.136403331456975,count,1
SESN1,OK,dxPD,-0.1731794,0.1595812,-1.0852,0.278,-0.136403331456975,count,1
DNAJC3,OK,dxPD,0.1731272,0.0609586,2.8401,0.00451,0.224510410884645,count,1
MAML3,OK,dxPD,-0.1730196,0.1139959,-1.5178,0.129,-0.180216706500888,count,1
PEX11G,OK,dxPD,-0.1730196,0.1098071,-1.5757,0.115,-0.180216706500888,count,1
DPYD,OK,dxPD,-0.1729987,0.0593745,-2.9137,0.00358,-0.225070754918336,count,1
TOLLIP,OK,dxPD,0.1729852,0.0735144,2.3531,0.0186,0.214511866400152,count,1
SLC4A8,OK,dxPD,-0.1728819,0.2062716,-0.8381,0.402,-0.102530643280101,count,1
ZDHHC6,OK,dxPD,-0.1728115,0.1123195,-1.5386,0.124,-0.178842815988859,count,1
HIF1A,OK,dxPD,0.1727434,0.0489435,3.5294,0.000417,0.232944365843195,count,1
WDR75,OK,dxPD,-0.1727255,0.1607512,-1.0745,0.283,-0.13292690031698,count,1
FNDC3A,OK,dxPD,0.1726935,0.1385389,1.2465,0.213,0.158436376449482,count,1
ACAA2,OK,dxPD,0.1725629,0.0921284,1.8731,0.0611,0.190793160004351,count,1
HS1BP3,OK,dxPD,0.1725629,0.1385926,1.2451,0.213,0.154681551169472,count,1
RPS6KC1,OK,dxPD,0.1725629,0.1409911,1.2239,0.221,0.154681551169472,count,1
B4GALT3,OK,dxPD,-0.1724804,0.1535158,-1.1235,0.261,-0.142331952714936,count,1
CDK8,OK,dxPD,-0.1724804,0.2692349,-0.6406,0.522,-0.0767212918275173,count,1
CTNND1,OK,dxPD,-0.1724804,0.1151617,-1.4977,0.134,-0.171717853344032,count,1
ZNF674,OK,dxPD,-0.1724804,0.2761872,-0.6245,0.532,-0.0767212918275173,count,1
MTA1,OK,dxPD,0.1724143,0.1487715,1.1589,0.247,0.150612871821675,count,1
EDEM2,OK,dxPD,0.1723875,0.1023901,1.6836,0.0923,0.187040058453867,count,1
FRG1B,OK,dxPD,0.1722678,0.0661206,2.6054,0.00918,0.218259016527404,count,1
ADCK4,OK,dxPD,-0.172222,0.1615154,-1.0663,0.286,-0.129253129271988,count,1
SPATA20,OK,dxPD,-0.172222,0.1597444,-1.0781,0.281,-0.129253129271988,count,1
ST8SIA4,OK,dxPD,-0.1721924,0.0909746,-1.8928,0.0584,-0.19760678504595,count,1
BMP1,OK,dxPD,-0.1720417,0.2264752,-0.7596,0.447,-0.0967607914254582,count,1
CCDC174,OK,dxPD,-0.1720417,0.0996128,-1.7271,0.0842,-0.188990611365352,count,1
FAM102B,OK,dxPD,0.1719723,0.162299,1.0596,0.289,0.139653410700792,count,1
SCAMP3,OK,dxPD,-0.1719706,0.1060914,-1.621,0.105,-0.181881495603461,count,1
SGPL1,OK,dxPD,-0.1719491,0.1223534,-1.4053,0.16,-0.168267324540702,count,1
DNAJB6,OK,dxPD,0.171947,0.0536846,3.2029,0.00136,0.228179400280418,count,1
SETX,OK,dxPD,-0.1719387,0.0741649,-2.3183,0.0204,-0.210947421793885,count,1
SLC46A2,OK,dxPD,-0.1719088,0.1460352,-1.1772,0.239,-0.147617257948289,count,1
TFB1M,OK,dxPD,-0.1718068,0.1927147,-0.8915,0.373,-0.112571487213881,count,1
MRPL51,OK,dxPD,-0.171739,0.0445689,-3.8533,0.000117,-0.232731768715734,count,1
PMVK,OK,dxPD,-0.1717027,0.0739146,-2.323,0.0202,-0.211068392227727,count,1
MSR1,OK,dxPD,-0.1716604,0.107501,-1.5968,0.11,-0.186858663599324,count,1
FES,OK,dxPD,0.1716021,0.0707329,2.4261,0.0153,0.215840491152482,count,1
TRIM24,OK,dxPD,-0.1715604,0.17368,-0.9878,0.323,-0.135929785138394,count,1
TP53INP2,OK,dxPD,0.1715361,0.1741779,0.9848,0.325,0.130253314908079,count,1
MARS,OK,dxPD,-0.1713259,0.1183803,-1.4473,0.148,-0.169528046616077,count,1
DPP8,OK,dxPD,-0.1711736,0.0854523,-2.0031,0.0452,-0.202046440131359,count,1
RALGAPA1,OK,dxPD,0.1710728,0.1889016,0.9056,0.365,0.121519364968847,count,1
C3,OK,dxPD,-0.1710301,0.4152914,-0.4118,0.68,-0.0399813492102486,count,1
CHST7,OK,dxPD,-0.1710301,0.1769439,-0.9666,0.334,-0.121242667560297,count,1
CXCL3,OK,dxPD,-0.1710301,0.2503711,-0.6831,0.495,-0.0905586769901205,count,1
GLCCI1,OK,dxPD,-0.1710301,0.4294433,-0.3983,0.69,-0.0399813492102486,count,1
MLLT4,OK,dxPD,-0.1710301,0.3931095,-0.4351,0.664,-0.0399813492102486,count,1
NFYB,OK,dxPD,-0.1710301,0.1384832,-1.235,0.217,-0.149801897906015,count,1
NTSR1,OK,dxPD,-0.1710301,0.3839826,-0.4454,0.656,-0.0399813492102486,count,1
PIBF1,OK,dxPD,-0.1710301,0.2057642,-0.8312,0.406,-0.107573157347452,count,1
PNOC,OK,dxPD,-0.1710301,0.3143512,-0.5441,0.586,-0.0687984818323296,count,1
PRR11,OK,dxPD,-0.1710301,0.2135336,-0.801,0.423,-0.0905586769901205,count,1
RHOC,OK,dxPD,-0.1710301,0.0512255,-3.3388,0.000843,-0.229033016230928,count,1
RIC8B,OK,dxPD,-0.1710301,0.2579129,-0.6631,0.507,-0.0687984818323296,count,1
RPL26L1,OK,dxPD,-0.1710301,0.0679356,-2.5175,0.0118,-0.214120022664841,count,1
TAP1,OK,dxPD,-0.1710301,0.0819918,-2.0859,0.037,-0.202943799755587,count,1
PPAPDC1B,OK,dxPD,0.1710052,0.1292599,1.323,0.186,0.161746995221394,count,1
ADAM10,OK,dxPD,-0.1708025,0.0744772,-2.2934,0.0218,-0.209489628652145,count,1
PRPSAP1,OK,dxPD,0.1707865,0.134818,1.2668,0.205,0.158328350661333,count,1
TMEM209,OK,dxPD,0.1707865,0.1849069,0.9236,0.356,0.116664850947419,count,1
COMMD10,OK,dxPD,-0.1707173,0.0849845,-2.0088,0.0446,-0.198275963882221,count,1
SERPING1,OK,dxPD,0.1706258,0.2162449,0.789,0.43,0.114099543063393,count,1
TSPAN33,OK,dxPD,0.1706258,0.1972536,0.865,0.387,0.114099543063393,count,1
GOLGA2,OK,dxPD,0.1705693,0.1173369,1.4537,0.146,0.176859714762682,count,1
SYNE1,OK,dxPD,-0.1705304,0.1590252,-1.0723,0.284,-0.138736497921781,count,1
CLPB,OK,dxPD,0.1704514,0.1943474,0.877,0.38,0.111435072963876,count,1
NDUFAF7,OK,dxPD,0.1704514,0.1971576,0.8645,0.387,0.111435072963876,count,1
TBL1X,OK,dxPD,0.1703585,0.1038556,1.6403,0.101,0.187830953294708,count,1
CCNG2,OK,dxPD,0.1703266,0.0855456,1.9911,0.0465,0.203553450169581,count,1
ANKRD50,OK,dxPD,-0.1703176,0.1801296,-0.9455,0.344,-0.116864772454614,count,1
ETS2,OK,dxPD,-0.1702981,0.0666793,-2.554,0.0107,-0.215189648133222,count,1
HEMK1,OK,dxPD,0.1702614,0.2100715,0.8105,0.418,0.108665529863981,count,1
LTN1,OK,dxPD,-0.1702326,0.1360668,-1.2511,0.211,-0.151861568638459,count,1
PSMC2,OK,dxPD,-0.1702326,0.0950528,-1.7909,0.0733,-0.187659610722945,count,1
DENND5A,OK,dxPD,0.1702281,0.0846389,2.0112,0.0443,0.20265556824759,count,1
HIPK2,OK,dxPD,0.1701747,0.0770357,2.209,0.0272,0.207400370383326,count,1
NUP205,OK,dxPD,0.1700538,0.2116123,0.8036,0.422,0.105784685760705,count,1
RNF115,OK,dxPD,0.1700538,0.1157097,1.4697,0.142,0.170370629963601,count,1
ATXN7L3,OK,dxPD,-0.1699829,0.1617158,-1.0511,0.293,-0.135462901940133,count,1
GINM1,OK,dxPD,0.1699196,0.0942527,1.8028,0.0714,0.192772670162974,count,1
SIK2,OK,dxPD,0.1698258,0.2067363,0.8215,0.411,0.102785551626655,count,1
C17orf58,OK,dxPD,-0.1697886,0.2280098,-0.7447,0.456,-0.0838737157815822,count,1
PRKCD,OK,dxPD,-0.1695949,0.0794483,-2.1347,0.0328,-0.203543338443677,count,1
FAM129B,OK,dxPD,0.1695744,0.1598262,1.061,0.289,0.141602431865542,count,1
GATAD2B,OK,dxPD,0.1695744,0.1101268,1.5398,0.124,0.179361006573549,count,1
PIAS4,OK,dxPD,-0.1695057,0.1970274,-0.8603,0.39,-0.112206593395959,count,1
VGLL4,OK,dxPD,-0.1695057,0.1842627,-0.9199,0.358,-0.112206593395959,count,1
BIRC2,OK,dxPD,0.1694802,0.0501989,3.3762,0.000736,0.22762649732032,count,1
EBNA1BP2,OK,dxPD,-0.1693804,0.1137766,-1.4887,0.137,-0.171398735706451,count,1
HDHD1,OK,dxPD,-0.1693804,0.1603234,-1.0565,0.291,-0.13201139572994,count,1
CHAF1A,OK,dxPD,0.1691447,0.1576492,1.0729,0.283,0.136444136920311,count,1
SRSF6,OK,dxPD,-0.1691022,0.0450042,-3.7575,0.000172,-0.229947209561649,count,1
ANKRD35,OK,dxPD,-0.1690558,0.3197115,-0.5288,0.597,-0.0601687040056787,count,1
FAM126A,OK,dxPD,-0.1690558,0.1300316,-1.3001,0.194,-0.16158184869455,count,1
PPME1,OK,dxPD,-0.1690558,0.2117075,-0.7985,0.425,-0.096504193537308,count,1
SETD6,OK,dxPD,-0.1690558,0.2834986,-0.5963,0.551,-0.0601687040056787,count,1
SNX33,OK,dxPD,-0.1690558,0.299136,-0.5651,0.572,-0.0601687040056787,count,1
THBS3,OK,dxPD,-0.1690558,0.1872951,-0.9026,0.367,-0.120833400617407,count,1
NPRL2,OK,dxPD,-0.1690557,0.1592405,-1.0616,0.288,-0.138265590670239,count,1
TTC7A,OK,dxPD,0.1690259,0.081095,2.0843,0.0371,0.202965341008536,count,1
CHKA,OK,dxPD,0.1689851,0.1305225,1.2947,0.195,0.158224177560126,count,1
MTIF3,OK,dxPD,-0.1689825,0.0541317,-3.1217,0.0018,-0.222412608168749,count,1
TCEA2,OK,dxPD,0.1689298,0.09527,1.7732,0.0762,0.191433207669602,count,1
AASDHPPT,OK,dxPD,-0.1689172,0.1054997,-1.6011,0.109,-0.178725825093597,count,1
TDP2,OK,dxPD,0.1687575,0.134447,1.2552,0.209,0.155839577106934,count,1
GOLPH3,OK,dxPD,-0.1687373,0.0808431,-2.0872,0.0369,-0.201373329116253,count,1
C20orf196,OK,dxPD,-0.1686552,0.1275083,-1.3227,0.186,-0.159528575284515,count,1
CCSAP,OK,dxPD,0.1686367,0.1656565,1.018,0.309,0.130780228672523,count,1
MRPS5,OK,dxPD,-0.1685283,0.0651431,-2.587,0.00969,-0.213576641786098,count,1
KHSRP,OK,dxPD,0.1684852,0.1103858,1.5263,0.127,0.179672300220388,count,1
RFWD2,OK,dxPD,-0.1683871,0.1016994,-1.6557,0.0978,-0.187977094984157,count,1
SERTAD3,OK,dxPD,-0.1682837,0.0783781,-2.1471,0.0318,-0.201890200118785,count,1
ZNF296,OK,dxPD,0.1682433,0.1704891,0.9868,0.324,0.126685437008645,count,1
DDX23,OK,dxPD,-0.168229,0.1626767,-1.0341,0.301,-0.140892162885003,count,1
SPON2,OK,dxPD,-0.168229,0.2900627,-0.58,0.562,-0.0766472367924257,count,1
TSC2,OK,dxPD,-0.168229,0.1510286,-1.1139,0.265,-0.140892162885003,count,1
RBM7,OK,dxPD,-0.1681065,0.0837833,-2.0064,0.0448,-0.197757166536215,count,1
TM9SF4,OK,dxPD,-0.1680742,0.0933337,-1.8008,0.0718,-0.18854150978681,count,1
DNMBP,OK,dxPD,0.1680268,0.1810289,0.9282,0.353,0.124532455541283,count,1
TRMT10C,OK,dxPD,-0.1680188,0.1150024,-1.461,0.144,-0.174571153931166,count,1
