gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
RPA4,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
RPL10L,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
RUNDC3B,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
RWDD2A,OK,dxPD,-0.9824043,1.1093248,-0.8856,0.376,-0.3396255671767,count,1
SARS2,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
SCMH1,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SCRN3,OK,dxPD,-0.9824043,0.8300114,-1.1836,0.237,-0.452959604263268,count,1
SEMA3A,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SENP7,OK,dxPD,-0.9824043,0.3771701,-2.6047,0.00927,-0.941695821073527,count,1
SGSM2,OK,dxPD,-0.9824043,0.9534771,-1.0303,0.303,-0.3396255671767,count,1
SIGLEC15,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SLA2,OK,dxPD,-0.9824043,0.9534771,-1.0303,0.303,-0.3396255671767,count,1
SLC20A2,OK,dxPD,-0.9824043,0.6107094,-1.6086,0.108,-0.54407619351086,count,1
SLC26A2,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SLC38A1,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SLC9B1,OK,dxPD,-0.9824043,1.4636125,-0.6712,0.502,-0.194294881069167,count,1
SNTG1,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SOWAHD,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
SPDYE3,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SPRED2,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SPSB2,OK,dxPD,-0.9824043,0.6252571,-1.5712,0.116,-0.681937630043796,count,1
SRRD,OK,dxPD,-0.9824043,0.6427646,-1.5284,0.127,-0.54407619351086,count,1
ST5,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
STC1,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
SYT5,OK,dxPD,-0.9824043,1.4636125,-0.6712,0.502,-0.194294881069167,count,1
TEC,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TENM2,OK,dxPD,-0.9824043,1.3087498,-0.7506,0.453,-0.3396255671767,count,1
TGM2,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TIFA,OK,dxPD,-0.9824043,0.9534771,-1.0303,0.303,-0.3396255671767,count,1
TIGD5,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TIMM21,OK,dxPD,-0.9824043,0.5755526,-1.7069,0.088,-0.681937630043796,count,1
TMEM5,OK,dxPD,-0.9824043,0.4399472,-2.233,0.0257,-0.821814611592734,count,1
TMOD1,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TMTC3,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TRABD2A,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
TRIM35,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TRIM68,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TRPM2,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
TST,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
TTC21A,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TTC25,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
TUBB1,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
TUBD1,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
USP51,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
UTP15,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
WBSCR27,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
WDR25,OK,dxPD,-0.9824043,0.5014483,-1.9591,0.0502,-0.735460142122935,count,1
WDR34,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
WDR65,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
WDR76,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
WNT5B,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZBTB40,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
ZBTB46,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZC3H12C,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
ZDHHC23,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZEB1,OK,dxPD,-0.9824043,0.8006191,-1.2271,0.22,-0.452959604263268,count,1
ZFAND4,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
ZNF180,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF19,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF212,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
ZNF273,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF283,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF324,OK,dxPD,-0.9824043,0.9503911,-1.0337,0.301,-0.452959604263268,count,1
ZNF35,OK,dxPD,-0.9824043,0.865088,-1.1356,0.256,-0.3396255671767,count,1
ZNF426,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF449,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF528,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF577,OK,dxPD,-0.9824043,0.8440571,-1.1639,0.245,-0.452959604263268,count,1
ZNF619,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF680,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZNF691,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZSCAN30,OK,dxPD,-0.9824043,1.2244138,-0.8023,0.422,-0.194294881069167,count,1
ZSWIM2,OK,dxPD,-0.9824043,1.4636125,-0.6712,0.502,-0.194294881069167,count,1
VAV3,OK,dxPD,-0.9824042,0.3986128,-2.4646,0.0138,-0.88853876660919,count,1
AP3S2,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
C17orf72,OK,dxPD,0.9635058,0.9776738,0.9855,0.325,0.407580027736995,count,1
CCND2,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
CRTC1,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
EID3,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
FSD1L,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
GFPT1,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
GLCE,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
GTF2H2,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
KLHL21,OK,dxPD,0.9635058,0.5644866,1.7069,0.088,0.626167823704919,count,1
LIPT1,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
PEX13,OK,dxPD,0.9635058,0.863461,1.1159,0.265,0.407580027736995,count,1
PIP5K1C,OK,dxPD,0.9635058,0.5873071,1.6405,0.101,0.626167823704919,count,1
RASL11A,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
RFT1,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
RNF103,OK,dxPD,0.9635058,0.4723051,2.04,0.0415,0.763962802081693,count,1
SLC25A14,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
SLC25A38,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
SNX22,OK,dxPD,0.9635058,0.863461,1.1159,0.265,0.407580027736995,count,1
SS18L1,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
USP46,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
YIPF2,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
ZNF275,OK,dxPD,0.9635058,0.863461,1.1159,0.265,0.407580027736995,count,1
ZNF684,OK,dxPD,0.9635058,0.8002652,1.204,0.229,0.407580027736995,count,1
ZNF804A,OK,dxPD,0.9635058,0.863461,1.1159,0.265,0.407580027736995,count,1
PRKD3,OK,dxPD,0.9635057,0.4053427,2.377,0.0176,0.859170833203868,count,1
TMUB1,OK,dxPD,0.9504338,0.356244,2.6679,0.0077,0.942675259073794,count,1
TRIQK,OK,dxPD,-0.9485027,0.3354886,-2.8272,0.00475,-0.946522886361765,count,1
CAPN7,OK,dxPD,0.9428866,0.4463584,2.1124,0.0348,0.794831063766377,count,1
GMCL1,OK,dxPD,-0.9398446,0.3595449,-2.614,0.00902,-0.870632313676962,count,1
DNAJC25,OK,dxPD,0.9345183,0.505989,1.8469,0.0649,0.676113359495265,count,1
OFD1,OK,dxPD,0.9345183,0.5229295,1.7871,0.0741,0.676113359495265,count,1
PGM2,OK,dxPD,0.9345183,0.505989,1.8469,0.0649,0.676113359495265,count,1
ETFDH,OK,dxPD,-0.931111,0.3965991,-2.3477,0.019,-0.804580287962489,count,1
SOS1,OK,dxPD,-0.931111,0.3965991,-2.3477,0.019,-0.804580287962489,count,1
SUV420H1,OK,dxPD,-0.9283371,0.30877,-3.0066,0.00268,-0.987406632393509,count,1
GOLGA5,OK,dxPD,-0.9252459,0.4198806,-2.2036,0.0277,-0.765075302488255,count,1
SSBP3,OK,dxPD,-0.9252459,0.4952197,-1.8684,0.0619,-0.765075302488255,count,1
CBWD5,OK,dxPD,-0.9217797,0.3310123,-2.7847,0.00541,-0.950637453971332,count,1
ACTR6,OK,dxPD,-0.9178658,0.4353056,-2.1086,0.0351,-0.720019419892862,count,1
NOTCH1,OK,dxPD,-0.9178658,0.48302,-1.9003,0.0576,-0.720019419892862,count,1
RAP2A,OK,dxPD,-0.9178658,0.4353056,-2.1086,0.0351,-0.720019419892862,count,1
ASF1B,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
ASPH,OK,dxPD,0.9147157,0.7446897,1.2283,0.219,0.496340634478547,count,1
BCL2L1,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
C5orf45,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
FHIT,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
GLTSCR1,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
GTPBP2,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
HIC1,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
SERPINB2,OK,dxPD,0.9147157,0.6930589,1.3198,0.187,0.496340634478547,count,1
SLC26A6,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
THAP2,OK,dxPD,0.9147157,0.4756663,1.923,0.0546,0.717555033877074,count,1
WDR20,OK,dxPD,0.9147157,0.4756663,1.923,0.0546,0.717555033877074,count,1
ZNF280D,OK,dxPD,0.9147157,0.4756663,1.923,0.0546,0.717555033877074,count,1
ZNF431,OK,dxPD,0.9147157,0.4885296,1.8724,0.0613,0.717555033877074,count,1
ZNF561,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
ZNF766,OK,dxPD,0.9147157,0.6562983,1.3937,0.164,0.496340634478547,count,1
GEMIN6,OK,dxPD,-0.9134114,0.3646338,-2.505,0.0123,-0.906918581503783,count,1
CEP68,OK,dxPD,-0.9082963,0.5450395,-1.6665,0.0958,-0.668126616951364,count,1
FAM135A,OK,dxPD,-0.9082963,0.4818042,-1.8852,0.0596,-0.668126616951364,count,1
HMGN4,OK,dxPD,-0.9082963,0.4818042,-1.8852,0.0596,-0.668126616951364,count,1
PRR11,OK,dxPD,-0.9082963,0.4966174,-1.829,0.0676,-0.668126616951364,count,1
SLC12A7,OK,dxPD,-0.9082963,0.4665209,-1.947,0.0517,-0.668126616951364,count,1
TRRAP,OK,dxPD,-0.9082963,0.5110014,-1.7775,0.0757,-0.668126616951364,count,1
C3orf58,OK,dxPD,0.9003269,0.4643393,1.9389,0.0527,0.752507760885714,count,1
ZNF83,OK,dxPD,0.9003269,0.449517,2.0029,0.0453,0.752507760885714,count,1
CCDC61,OK,dxPD,-0.8953929,0.5249393,-1.7057,0.0882,-0.607670344128084,count,1
DCAF13,OK,dxPD,-0.8953929,0.3557494,-2.5169,0.0119,-0.823217795960687,count,1
ENTHD2,OK,dxPD,-0.8953929,0.5054573,-1.7715,0.0767,-0.607670344128084,count,1
JMJD4,OK,dxPD,-0.8953929,0.5437238,-1.6468,0.0998,-0.607670344128084,count,1
MAP2K4,OK,dxPD,-0.8953929,0.551938,-1.6223,0.105,-0.607670344128084,count,1
OLFM1,OK,dxPD,-0.8953929,0.5249393,-1.7057,0.0882,-0.607670344128084,count,1
PIBF1,OK,dxPD,-0.8953929,0.5618806,-1.5936,0.111,-0.607670344128084,count,1
PKNOX1,OK,dxPD,-0.8953929,0.5249393,-1.7057,0.0882,-0.607670344128084,count,1
SEPT11,OK,dxPD,-0.8953929,0.5054573,-1.7715,0.0767,-0.607670344128084,count,1
SNTB1,OK,dxPD,-0.8953929,0.5698331,-1.5713,0.116,-0.607670344128084,count,1
TGDS,OK,dxPD,-0.8953929,0.551938,-1.6223,0.105,-0.607670344128084,count,1
TTC13,OK,dxPD,-0.8953929,0.5054573,-1.7715,0.0767,-0.607670344128084,count,1
AP5B1,OK,dxPD,0.8893979,0.5694461,1.5619,0.118,0.566271566926284,count,1
EMC9,OK,dxPD,0.8893979,0.5694461,1.5619,0.118,0.566271566926284,count,1
RELA,OK,dxPD,0.8893979,0.3353852,2.6519,0.00807,0.897797720742152,count,1
WDR60,OK,dxPD,0.8893979,0.5941878,1.4968,0.135,0.566271566926284,count,1
ZSWIM8,OK,dxPD,0.8893978,0.4183279,2.1261,0.0336,0.782393280367155,count,1
FAM219B,OK,dxPD,0.8808141,0.3927346,2.2428,0.025,0.80824425837345,count,1
HSPBP1,OK,dxPD,0.8808141,0.3927346,2.2428,0.025,0.80824425837345,count,1
NABP1,OK,dxPD,0.8808141,0.4071039,2.1636,0.0306,0.80824425837345,count,1
PRPSAP1,OK,dxPD,0.8808141,0.3853491,2.2858,0.0224,0.80824425837345,count,1
BIN1,OK,dxPD,-0.8770438,0.5820017,-1.5069,0.132,-0.536270882114029,count,1
C22orf34,OK,dxPD,-0.8770438,0.6069267,-1.4451,0.149,-0.536270882114029,count,1
DIP2B,OK,dxPD,-0.8770438,0.4190413,-2.093,0.0365,-0.749988191401184,count,1
HIC2,OK,dxPD,-0.8770438,0.6402838,-1.3698,0.171,-0.536270882114029,count,1
LMBR1L,OK,dxPD,-0.8770438,0.4190413,-2.093,0.0365,-0.749988191401184,count,1
PATZ1,OK,dxPD,-0.8770438,0.6308677,-1.3902,0.165,-0.536270882114029,count,1
PDE4B,OK,dxPD,-0.8770438,0.4101059,-2.1386,0.0326,-0.749988191401184,count,1
RGS3,OK,dxPD,-0.8770438,0.6402838,-1.3698,0.171,-0.536270882114029,count,1
SSH3,OK,dxPD,-0.8770438,0.6539328,-1.3412,0.18,-0.536270882114029,count,1
TIMM8A,OK,dxPD,-0.8770438,0.5820017,-1.5069,0.132,-0.536270882114029,count,1
TIRAP,OK,dxPD,-0.8770438,0.5820017,-1.5069,0.132,-0.536270882114029,count,1
TONSL,OK,dxPD,-0.8770438,0.6402838,-1.3698,0.171,-0.536270882114029,count,1
TTLL12,OK,dxPD,-0.8770438,0.5820017,-1.5069,0.132,-0.536270882114029,count,1
VPS39,OK,dxPD,-0.8770438,0.4277901,-2.0502,0.0405,-0.749988191401184,count,1
ZNF263,OK,dxPD,-0.8770438,0.4009715,-2.1873,0.0288,-0.749988191401184,count,1
CHERP,OK,dxPD,0.8738937,0.5097092,1.7145,0.0866,0.622851698906608,count,1
HRSP12,OK,dxPD,0.8738937,0.5520975,1.5829,0.114,0.622851698906608,count,1
MOAP1,OK,dxPD,0.8738937,0.5851301,1.4935,0.135,0.622851698906608,count,1
SLC1A4,OK,dxPD,0.8738937,0.5278128,1.6557,0.098,0.622851698906608,count,1
SNX21,OK,dxPD,0.8738937,0.5278128,1.6557,0.098,0.622851698906608,count,1
ZNF789,OK,dxPD,0.8738937,0.5453157,1.6025,0.109,0.622851698906608,count,1
ZNF33A,OK,dxPD,-0.8711787,0.2967424,-2.9358,0.00337,-0.920182979546696,count,1
C21orf119,OK,dxPD,-0.8646213,0.4503771,-1.9198,0.055,-0.706012838009584,count,1
ZBTB38,OK,dxPD,-0.8646213,0.4993505,-1.7315,0.0835,-0.706012838009584,count,1
INPP1,OK,dxPD,0.8634224,0.4929501,1.7515,0.08,0.669604618785415,count,1
MED24,OK,dxPD,0.8634224,0.5677006,1.5209,0.128,0.669604618785415,count,1
PHF6,OK,dxPD,0.8634224,0.5190644,1.6634,0.0964,0.669604618785415,count,1
POMC,OK,dxPD,0.8634224,0.4793597,1.8012,0.0718,0.669604618785415,count,1
R3HDM1,OK,dxPD,0.8634224,0.4793597,1.8012,0.0718,0.669604618785415,count,1
ZNF160,OK,dxPD,0.8634224,0.4929501,1.7515,0.08,0.669604618785415,count,1
ZZZ3,OK,dxPD,0.8634224,0.4793597,1.8012,0.0718,0.669604618785415,count,1
EDEM3,OK,dxPD,-0.859802,0.3966661,-2.1676,0.0303,-0.808141248688584,count,1
IMPAD1,OK,dxPD,-0.859802,0.3628345,-2.3697,0.0179,-0.808141248688584,count,1
ERO1LB,OK,dxPD,0.8558752,0.4419988,1.9364,0.053,0.708905379308831,count,1
MAD2L1BP,OK,dxPD,0.8558752,0.4419988,1.9364,0.053,0.708905379308831,count,1
ADAM15,OK,dxPD,-0.8556526,0.2898009,-2.9526,0.00319,-0.925520946190928,count,1
TRAPPC2,OK,dxPD,0.850177,0.4120228,2.0634,0.0392,0.74241559387896,count,1
ATP7A,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
CCL5,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
CD72,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
CRELD1,OK,dxPD,-0.8488729,0.6626073,-1.2811,0.2,-0.450544088095438,count,1
DHX33,OK,dxPD,-0.8488729,0.6626073,-1.2811,0.2,-0.450544088095438,count,1
DNAJC16,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
E2F2,OK,dxPD,-0.8488729,0.6626073,-1.2811,0.2,-0.450544088095438,count,1
ERCC4,OK,dxPD,-0.8488729,0.4923602,-1.7241,0.0849,-0.655688850257741,count,1
HOMEZ,OK,dxPD,-0.8488729,0.7426295,-1.1431,0.253,-0.450544088095438,count,1
KCNJ2,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
KCTD21,OK,dxPD,-0.8488729,0.7426295,-1.1431,0.253,-0.450544088095438,count,1
KIAA0391,OK,dxPD,-0.8488729,0.7316169,-1.1603,0.246,-0.450544088095438,count,1
KLRG1,OK,dxPD,-0.8488729,0.7426295,-1.1431,0.253,-0.450544088095438,count,1
LRRC42,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
MFAP1,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
MFN1,OK,dxPD,-0.8488729,0.4716095,-1.7999,0.072,-0.655688850257741,count,1
NELFA,OK,dxPD,-0.8488729,0.4799898,-1.7685,0.0771,-0.655688850257741,count,1
NFX1,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
NID1,OK,dxPD,-0.8488729,0.467292,-1.8166,0.0694,-0.655688850257741,count,1
NR2C2,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
PAM16,OK,dxPD,-0.8488729,0.3734245,-2.2732,0.0231,-0.774191857184794,count,1
PCYOX1L,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
PIGL,OK,dxPD,-0.8488729,0.6626073,-1.2811,0.2,-0.450544088095438,count,1
PLA2G7,OK,dxPD,-0.8488729,0.7095009,-1.1964,0.232,-0.450544088095438,count,1
PPP1R21,OK,dxPD,-0.8488729,0.3146285,-2.698,0.00704,-0.851614969036202,count,1
PRPF3,OK,dxPD,-0.8488729,0.3734245,-2.2732,0.0231,-0.774191857184794,count,1
SEC22A,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
SENP1,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
SEZ6L,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
SLC15A2,OK,dxPD,-0.8488729,0.6626073,-1.2811,0.2,-0.450544088095438,count,1
TLR7,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
TRIT1,OK,dxPD,-0.8488729,0.7095009,-1.1964,0.232,-0.450544088095438,count,1
UMPS,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
USP49,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
VILL,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
ZNF26,OK,dxPD,-0.8488729,0.6626073,-1.2811,0.2,-0.450544088095438,count,1
ZNF611,OK,dxPD,-0.8488729,0.6979655,-1.2162,0.224,-0.450544088095438,count,1
ZNF746,OK,dxPD,-0.8488729,0.6252527,-1.3576,0.175,-0.450544088095438,count,1
RUVBL2,OK,dxPD,0.8457228,0.3873456,2.1834,0.0291,0.771335255466609,count,1
ATP1B1,OK,dxPD,0.842145,0.4143357,2.0325,0.0422,0.796551426730332,count,1
NUP88,OK,dxPD,0.842145,0.3816868,2.2064,0.0275,0.796551426730332,count,1
IL6R,OK,dxPD,-0.8393035,0.3483303,-2.4095,0.0161,-0.824291129779023,count,1
NABP2,OK,dxPD,0.8392081,0.361868,2.3191,0.0205,0.818735952465614,count,1
ANKHD1,OK,dxPD,-0.8358007,0.4192027,-1.9938,0.0463,-0.736160720976586,count,1
ANXA2R,OK,dxPD,-0.8358007,0.4009857,-2.0844,0.0373,-0.736160720976586,count,1
RPF2,OK,dxPD,-0.8358007,0.3953561,-2.114,0.0346,-0.736160720976586,count,1
TNFAIP8L2,OK,dxPD,-0.8339843,0.2410448,-3.4599,0.000553,-0.9664844196091,count,1
NFKBIB,OK,dxPD,0.8299745,0.3140929,2.6424,0.0083,0.898940089208967,count,1
C11orf1,OK,dxPD,-0.8282536,0.4734046,-1.7496,0.0804,-0.597496023182989,count,1
C3orf17,OK,dxPD,-0.8282536,0.5265598,-1.573,0.116,-0.597496023182989,count,1
MSH6,OK,dxPD,-0.8282536,0.5063897,-1.6356,0.102,-0.597496023182989,count,1
PADI4,OK,dxPD,-0.8282536,0.4734046,-1.7496,0.0804,-0.597496023182989,count,1
RABEPK,OK,dxPD,-0.8282536,0.4901747,-1.6897,0.0913,-0.597496023182989,count,1
SLC2A8,OK,dxPD,-0.8282536,0.4734046,-1.7496,0.0804,-0.597496023182989,count,1
SNCA,OK,dxPD,-0.8282536,0.4901747,-1.6897,0.0913,-0.597496023182989,count,1
TAF2,OK,dxPD,-0.8282536,0.4734046,-1.7496,0.0804,-0.597496023182989,count,1
THAP7,OK,dxPD,-0.8282536,0.3449241,-2.4013,0.0164,-0.794150613683244,count,1
THEM6,OK,dxPD,-0.8282536,0.5265598,-1.573,0.116,-0.597496023182989,count,1
TRAF3,OK,dxPD,-0.8198854,0.405816,-2.0203,0.0435,-0.693248882296706,count,1
ZNF518A,OK,dxPD,-0.8173246,0.2975744,-2.7466,0.00608,-0.899788523188407,count,1
GANAB,OK,dxPD,-0.8125053,0.332827,-2.4412,0.0147,-0.810892700876953,count,1
LRRK1,OK,dxPD,-0.8125053,0.3524442,-2.3053,0.0213,-0.810892700876953,count,1
EIF2B4,OK,dxPD,-0.810554,0.3379947,-2.3981,0.0166,-0.849673222904719,count,1
AGBL5,OK,dxPD,0.8093552,0.8897816,0.9096,0.363,0.323138473053224,count,1
ALAD,OK,dxPD,0.8093552,0.5333147,1.5176,0.129,0.567548086439026,count,1
ANKRD16,OK,dxPD,0.8093552,1.038016,0.7797,0.436,0.323138473053224,count,1
ANKRD26,OK,dxPD,0.8093552,0.8897816,0.9096,0.363,0.323138473053224,count,1
BRF2,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
C17orf75,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
CAMK2B,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
CASP6,OK,dxPD,0.8093552,0.8897816,0.9096,0.363,0.323138473053224,count,1
CCDC130,OK,dxPD,0.8093552,0.4834393,1.6742,0.0943,0.620005562148717,count,1
CCDC157,OK,dxPD,0.8093552,0.8897816,0.9096,0.363,0.323138473053224,count,1
CCDC96,OK,dxPD,0.8093552,0.8897816,0.9096,0.363,0.323138473053224,count,1
CCP110,OK,dxPD,0.8093552,0.5333147,1.5176,0.129,0.567548086439026,count,1
CCT6B,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
CLEC4G,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
CPOX,OK,dxPD,0.8093552,0.6021698,1.3441,0.179,0.503780425300717,count,1
DCAKD,OK,dxPD,0.8093552,0.5520667,1.466,0.143,0.567548086439026,count,1
DHODH,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
DLGAP3,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
EIF2D,OK,dxPD,0.8093552,0.5333147,1.5176,0.129,0.567548086439026,count,1
FAM19A2,OK,dxPD,0.8093552,0.6214418,1.3024,0.193,0.567548086439026,count,1
FAM200A,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
FASN,OK,dxPD,0.8093552,0.8151713,0.9929,0.321,0.323138473053224,count,1
FBXO6,OK,dxPD,0.8093552,0.237205,3.412,0.000659,0.95374478234328,count,1
