gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
YIPF5,OK,mutPD,-0.121337,0.2188244,-0.5545,0.579,-0.0946446769211057,count,1
TREM1,OK,mutPD,-0.1212662,0.0618538,-1.9605,0.05,-0.164553202626974,count,1
CBFA2T2,OK,mutPD,0.1212034,0.2485231,0.4877,0.626,0.0836723101060216,count,1
TDP2,OK,mutPD,0.1212034,0.1759687,0.6888,0.491,0.11317627568975,count,1
TTLL5,OK,mutPD,0.1212034,0.2753941,0.4401,0.66,0.0836723101060216,count,1
ZBED4,OK,mutPD,0.1212034,0.2574963,0.4707,0.638,0.0836723101060216,count,1
GPR183,OK,mutPD,0.1211477,0.0820839,1.4759,0.14,0.156576265007348,count,1
SMNDC1,OK,mutPD,0.1210488,0.1404876,0.8616,0.389,0.132037288047558,count,1
PPP6C,OK,mutPD,0.120948,0.0998101,1.2118,0.226,0.148168021334045,count,1
MAML3,OK,mutPD,-0.1208877,0.1625662,-0.7436,0.457,-0.124492825477689,count,1
ORAOV1,OK,mutPD,0.1208245,0.2274797,0.5311,0.595,0.0973629268480384,count,1
RLIM,OK,mutPD,0.1208245,0.2081821,0.5804,0.562,0.0973629225512664,count,1
UPF3A,OK,mutPD,0.1208245,0.1226167,0.9854,0.324,0.13795796295013,count,1
FPGS,OK,mutPD,-0.1208038,0.1601354,-0.7544,0.451,-0.118100869356048,count,1
PEX11G,OK,mutPD,-0.1208038,0.1610756,-0.75,0.453,-0.118100869356048,count,1
RABL6,OK,mutPD,0.1207406,0.1214611,0.9941,0.32,0.140317954339581,count,1
RGL2,OK,mutPD,0.1207038,0.1479174,0.816,0.415,0.129230875526853,count,1
DPCD,OK,mutPD,-0.1206815,0.1789885,-0.6742,0.5,-0.109858600379671,count,1
KPNA4,OK,mutPD,-0.1206815,0.1323489,-0.9118,0.362,-0.134709167817002,count,1
FBXO25,OK,mutPD,0.120609,0.1890837,0.6379,0.524,0.10740953843205,count,1
SCAMP4,OK,mutPD,0.120609,0.1907754,0.6322,0.527,0.10740953843205,count,1
TMA16,OK,mutPD,0.120609,0.1412618,0.8538,0.393,0.132821071559792,count,1
PDE7A,OK,mutPD,-0.1204863,0.2120021,-0.5683,0.57,-0.0988262051981816,count,1
RAB40C,OK,mutPD,-0.1204863,0.2069879,-0.5821,0.561,-0.0988262051981816,count,1
SLC40A1,OK,mutPD,-0.1204863,0.2092378,-0.5758,0.565,-0.0988262051981816,count,1
WIPI2,OK,mutPD,-0.1204325,0.0968801,-1.2431,0.214,-0.149595633082852,count,1
USP7,OK,mutPD,0.1204174,0.1220056,0.987,0.324,0.140748936803553,count,1
BCL6,OK,mutPD,-0.1203794,0.0794213,-1.5157,0.13,-0.156908511964842,count,1
ZNF703,OK,mutPD,-0.1203375,0.1651136,-0.7288,0.466,-0.120072074354093,count,1
NT5C2,OK,mutPD,-0.1202756,0.1387962,-0.8666,0.386,-0.131886298415879,count,1
TAP2,OK,mutPD,-0.1202756,0.1303167,-0.9229,0.356,-0.131886298415879,count,1
TES,OK,mutPD,0.1202719,0.1024379,1.1741,0.24,0.147456635854342,count,1
SORL1,OK,mutPD,0.120223,0.0676028,1.7784,0.0754,0.160790956802302,count,1
RAB2A,OK,mutPD,0.1202103,0.0600785,2.0009,0.0454,0.163462227130681,count,1
CAST,OK,mutPD,0.1201494,0.0461914,2.6011,0.00931,0.167208650593382,count,1
DNAJC16,OK,mutPD,-0.1201256,0.2396248,-0.5013,0.616,-0.0832978228178314,count,1
SURF6,OK,mutPD,-0.1201256,0.2433068,-0.4937,0.622,-0.0832978228178314,count,1
NFATC2IP,OK,mutPD,-0.1200475,0.0963834,-1.2455,0.213,-0.148740451606424,count,1
KLHL5,OK,mutPD,-0.1199263,0.1547866,-0.7748,0.438,-0.121879470945246,count,1
ELAVL1,OK,mutPD,0.119825,0.1137468,1.0534,0.292,0.141552023266201,count,1
FAM213B,OK,mutPD,0.119825,0.4067722,0.2946,0.768,0.0446191281607865,count,1
MAPK8IP3,OK,mutPD,0.119825,0.1765207,0.6788,0.497,0.11685986344405,count,1
MBD3,OK,mutPD,0.119825,0.174931,0.685,0.493,0.11685986344405,count,1
PRKCI,OK,mutPD,0.119825,0.2910371,0.4117,0.681,0.070922978681113,count,1
TELO2,OK,mutPD,0.119825,0.2409866,0.4972,0.619,0.08827094957699,count,1
ZC3H7A,OK,mutPD,0.119825,0.1099393,1.0899,0.276,0.143407502738826,count,1
ZSCAN29,OK,mutPD,0.119825,0.294029,0.4075,0.684,0.070922978681113,count,1
ANAPC1,OK,mutPD,0.1198249,0.391467,0.3061,0.76,0.0446190727056283,count,1
CCDC127,OK,mutPD,0.1198249,0.3719574,0.3221,0.747,0.0446190727056283,count,1
UBQLN4,OK,mutPD,0.1198249,0.4184987,0.2863,0.775,0.0446190727056283,count,1
WDR53,OK,mutPD,0.1198249,0.38008,0.3153,0.753,0.0446190727056283,count,1
ZMYND15,OK,mutPD,0.1198249,0.4078673,0.2938,0.769,0.0446190727056283,count,1
PKM,OK,mutPD,-0.1197524,0.036981,-3.2382,0.00121,-0.168356745281439,count,1
CD300LF,OK,mutPD,0.119627,0.0981824,1.2184,0.223,0.149210814323056,count,1
CSNK1D,OK,mutPD,0.1196028,0.1008952,1.1854,0.236,0.146751493309353,count,1
MAP3K1,OK,mutPD,0.1195718,0.0795587,1.5029,0.133,0.156802272941078,count,1
TBC1D9,OK,mutPD,-0.1195608,0.1584514,-0.7546,0.451,-0.123542481043511,count,1
CDC40,OK,mutPD,-0.1195039,0.0792525,-1.5079,0.132,-0.155453004053942,count,1
DUSP12,OK,mutPD,-0.1195039,0.1367872,-0.8736,0.382,-0.129909079170371,count,1
TRAF3IP3,OK,mutPD,-0.1194638,0.0744575,-1.6045,0.109,-0.157702959706613,count,1
ATRN,OK,mutPD,-0.119234,0.2451991,-0.4863,0.627,-0.0887613302232641,count,1
BLZF1,OK,mutPD,-0.119234,0.331032,-0.3602,0.719,-0.0598199741645407,count,1
FAM173B,OK,mutPD,-0.119234,0.3479049,-0.3427,0.732,-0.0598199741645407,count,1
HSPH1,OK,mutPD,-0.119234,0.2437347,-0.4892,0.625,-0.0887613302232641,count,1
LYRM2,OK,mutPD,-0.119234,0.1121954,-1.0627,0.288,-0.139333652801433,count,1
SLC12A4,OK,mutPD,-0.119234,0.3228269,-0.3693,0.712,-0.0598199741645407,count,1
SREBF2,OK,mutPD,-0.119234,0.1900535,-0.6274,0.53,-0.105831480530901,count,1
TMEM55B,OK,mutPD,-0.119234,0.1477969,-0.8067,0.42,-0.125077971979029,count,1
C6orf211,OK,mutPD,0.1191468,0.186784,0.6379,0.524,0.111884985815846,count,1
YPEL3,OK,mutPD,-0.1191103,0.0466571,-2.5529,0.0107,-0.165629152980621,count,1
PTAFR,OK,mutPD,-0.1190209,0.1264679,-0.9411,0.347,-0.136457846593121,count,1
LEMD2,OK,mutPD,0.1189913,0.2019433,0.5892,0.556,0.103460986905193,count,1
WBP11,OK,mutPD,0.1189913,0.1153226,1.0318,0.302,0.140733758331049,count,1
ACER3,OK,mutPD,-0.1189654,0.0946676,-1.2567,0.209,-0.147601321992613,count,1
IL15,OK,mutPD,-0.1189399,0.147099,-0.8086,0.419,-0.126499896803621,count,1
CLEC4E,OK,mutPD,-0.1189283,0.0669119,-1.7774,0.0755,-0.159736361786301,count,1
CCDC88A,OK,mutPD,-0.11892,0.0876247,-1.3572,0.175,-0.152247960112468,count,1
HLA-DMB,OK,mutPD,0.1189044,0.0477436,2.4905,0.0128,0.164495760371788,count,1
MRPL40,OK,mutPD,0.1188041,0.0987941,1.2025,0.229,0.147564334204838,count,1
HMGN2,OK,mutPD,0.1187874,0.0850627,1.3965,0.163,0.153388694207183,count,1
TPM1,OK,mutPD,-0.1187597,0.1772143,-0.6701,0.503,-0.108794629205787,count,1
AP3D1,OK,mutPD,0.1187434,0.1297604,0.9151,0.36,0.133297193902996,count,1
ATP6V1E1,OK,mutPD,-0.1186739,0.0983802,-1.2063,0.228,-0.146364711959362,count,1
HECA,OK,mutPD,-0.118638,0.1181865,-1.0038,0.315,-0.137937059915362,count,1
RABGAP1,OK,mutPD,0.1185544,0.1726584,0.6866,0.492,0.113840366326239,count,1
CAPZA2,OK,mutPD,-0.1185502,0.0538037,-2.2034,0.0276,-0.162606175227555,count,1
KIF13B,OK,mutPD,-0.1185502,0.2193717,-0.5404,0.589,-0.0935282309131105,count,1
SDF2,OK,mutPD,-0.1185502,0.1110565,-1.0675,0.286,-0.141672378165468,count,1
HADHA,OK,mutPD,0.1185218,0.0657337,1.8031,0.0714,0.159263183530534,count,1
CRELD2,OK,mutPD,0.1184758,0.144831,0.818,0.413,0.126078307729894,count,1
TRMT6,OK,mutPD,-0.1183564,0.1704489,-0.6944,0.487,-0.111468408092894,count,1
EFNA5,OK,mutPD,0.1182854,0.2846378,0.4156,0.678,0.076962907275409,count,1
MFSD5,OK,mutPD,0.1182854,0.2038909,0.5801,0.562,0.106074648959438,count,1
ZNF589,OK,mutPD,0.1182854,0.2684593,0.4406,0.66,0.076962907275409,count,1
RAD23A,OK,mutPD,0.1182291,0.079016,1.4963,0.135,0.154331714189635,count,1
PRDX6,OK,mutPD,0.1182237,0.0569313,2.0766,0.0379,0.161274561488736,count,1
PNMA5,OK,mutPD,-0.1180092,0.3045756,-0.3875,0.698,-0.0685380516642293,count,1
AKAP7,OK,mutPD,0.1178719,0.2140089,0.5508,0.582,0.095955627747871,count,1
ZBED5,OK,mutPD,0.1178719,0.210738,0.5593,0.576,0.095955627747871,count,1
WDR18,OK,mutPD,-0.117779,0.1502375,-0.784,0.433,-0.125611118197526,count,1
CPM,OK,mutPD,-0.1177073,0.1727093,-0.6815,0.496,-0.116102320953598,count,1
SEMA4D,OK,mutPD,-0.1177073,0.1205432,-0.9765,0.329,-0.137909807528752,count,1
ZBTB43,OK,mutPD,0.1176799,0.1277276,0.9213,0.357,0.132350199026698,count,1
RGS10,OK,mutPD,0.1176674,0.0561266,2.0965,0.0361,0.1616432526278,count,1
C19orf60,OK,mutPD,0.1176504,0.0587769,2.0016,0.0453,0.160228598620912,count,1
RRAS,OK,mutPD,-0.1175706,0.1379451,-0.8523,0.394,-0.126953357573638,count,1
AP3M1,OK,mutPD,-0.1175705,0.199897,-0.5882,0.556,-0.101445016854632,count,1
MLLT11,OK,mutPD,-0.1175705,0.203431,-0.5779,0.563,-0.101445016854632,count,1
KIAA2026,OK,mutPD,-0.1174422,0.1603011,-0.7326,0.464,-0.118123198118731,count,1
SNRNP35,OK,mutPD,-0.1174422,0.1572788,-0.7467,0.455,-0.118123198118731,count,1
CLNS1A,OK,mutPD,0.1173293,0.0732447,1.6019,0.109,0.154724566105984,count,1
NAP1L1,OK,mutPD,0.1172461,0.0374278,3.1326,0.00174,0.165092186131355,count,1
CEP350,OK,mutPD,-0.1172076,0.112575,-1.0412,0.298,-0.14036100749146,count,1
DDB2,OK,mutPD,-0.1172076,0.2731851,-0.429,0.668,-0.0759039903903544,count,1
DHTKD1,OK,mutPD,-0.1172076,0.270363,-0.4335,0.665,-0.0759039903903544,count,1
IPO5,OK,mutPD,-0.1172076,0.1905134,-0.6152,0.538,-0.104768000719746,count,1
NAA16,OK,mutPD,-0.1172076,0.1856182,-0.6314,0.528,-0.104768000719746,count,1
PIGP,OK,mutPD,-0.1172076,0.1293956,-0.9058,0.365,-0.129371583071994,count,1
TMTC2,OK,mutPD,-0.1172076,0.2000469,-0.5859,0.558,-0.104768000719746,count,1
DYNC1LI2,OK,mutPD,0.1171548,0.1268267,0.9237,0.356,0.133717267129509,count,1
FAM213A,OK,mutPD,0.1171548,0.3355951,0.3491,0.727,0.054331684223623,count,1
GOLGA1,OK,mutPD,0.1171548,0.2568975,0.456,0.648,0.0822221972220631,count,1
MAU2,OK,mutPD,0.1171548,0.1864015,0.6285,0.53,0.110620246608173,count,1
MED14,OK,mutPD,0.1171548,0.2271501,0.5158,0.606,0.0822221972220631,count,1
POFUT2,OK,mutPD,0.1171548,0.2027713,0.5778,0.563,0.0991988945301498,count,1
PPP1R16A,OK,mutPD,0.1171548,0.340489,0.3441,0.731,0.054331684223623,count,1
REEP5,OK,mutPD,-0.1171183,0.0487082,-2.4045,0.0162,-0.162252783258841,count,1
ARAP1,OK,mutPD,0.117007,0.1009426,1.1591,0.246,0.145619741323841,count,1
C6orf226,OK,mutPD,0.1169638,0.1112335,1.0515,0.293,0.139949493389962,count,1
CWC27,OK,mutPD,-0.1168112,0.1446982,-0.8073,0.42,-0.123270067795204,count,1
PISD,OK,mutPD,-0.1168112,0.1469137,-0.7951,0.427,-0.123270067795204,count,1
MT-ND6,OK,mutPD,0.1167824,0.1101346,1.0604,0.289,0.140336497501788,count,1
RPP25L,OK,mutPD,0.1166951,0.1724569,0.6767,0.499,0.112609009408195,count,1
SCP2,OK,mutPD,0.1166813,0.0599989,1.9447,0.0518,0.158244563700954,count,1
ATP5S,OK,mutPD,-0.1166422,0.1213047,-0.9616,0.336,-0.133361490716673,count,1
IWS1,OK,mutPD,-0.1166422,0.1780794,-0.655,0.512,-0.110450315548684,count,1
PPARA,OK,mutPD,-0.1166422,0.2517071,-0.4634,0.643,-0.0822098138473195,count,1
STAM2,OK,mutPD,-0.1166422,0.2465491,-0.4731,0.636,-0.0822098138473195,count,1
VAPB,OK,mutPD,-0.1166422,0.2344847,-0.4974,0.619,-0.0822098138473195,count,1
XRCC6BP1,OK,mutPD,-0.1166422,0.250809,-0.4651,0.642,-0.0822098138473195,count,1
C11orf83,OK,mutPD,0.1165544,0.0987248,1.1806,0.238,0.144747694527085,count,1
TNS3,OK,mutPD,0.1165544,0.204661,0.5695,0.569,0.102121731275512,count,1
GTF2B,OK,mutPD,-0.1165259,0.1209972,-0.963,0.336,-0.134217509309621,count,1
PPP1R10,OK,mutPD,-0.1165259,0.1193505,-0.9763,0.329,-0.134217509309621,count,1
ITPR2,OK,mutPD,-0.1164176,0.1760669,-0.6612,0.508,-0.112898425060116,count,1
HTATIP2,OK,mutPD,-0.1163495,0.096449,-1.2063,0.228,-0.144834598756176,count,1
PLA2G15,OK,mutPD,0.1162894,0.2475023,0.4699,0.638,0.0868430870982949,count,1
RAB28,OK,mutPD,0.1162894,0.1704767,0.6821,0.495,0.114438819890943,count,1
AGER,OK,mutPD,-0.1162219,0.2401073,-0.484,0.628,-0.087668981902482,count,1
IDH3A,OK,mutPD,-0.1162219,0.1603328,-0.7249,0.469,-0.115130812778454,count,1
C7orf73,OK,mutPD,0.1161038,0.0466657,2.488,0.0129,0.161410545642644,count,1
UTP23,OK,mutPD,-0.1160498,0.1608064,-0.7217,0.471,-0.117174728021652,count,1
PPWD1,OK,mutPD,0.1160443,0.203635,0.5699,0.569,0.104769341038112,count,1
DR1,OK,mutPD,-0.115997,0.1281775,-0.905,0.366,-0.130711587298192,count,1
R3HDM2,OK,mutPD,-0.1159823,0.0862158,-1.3453,0.179,-0.149470569123307,count,1
TMOD2,OK,mutPD,-0.1158973,0.2043474,-0.5672,0.571,-0.092441406098038,count,1
ITPK1,OK,mutPD,-0.1158049,0.1195359,-0.9688,0.333,-0.132616558965535,count,1
SAR1A,OK,mutPD,0.1157627,0.0802107,1.4432,0.149,0.1508518951596,count,1
EXOC5,OK,mutPD,-0.115639,0.2021245,-0.5721,0.567,-0.0966489949611636,count,1
SH2B2,OK,mutPD,-0.115639,0.2104442,-0.5495,0.583,-0.0966489949611636,count,1
TSR1,OK,mutPD,0.1156056,0.308987,0.3741,0.708,0.0625155652749792,count,1
ZNF529,OK,mutPD,0.1156056,0.3450669,0.335,0.738,0.0625155652749792,count,1
PUM1,OK,mutPD,-0.1155643,0.1189466,-0.9716,0.331,-0.135092949039956,count,1
RPA1,OK,mutPD,-0.1154286,0.1938944,-0.5953,0.552,-0.100386406126972,count,1
ESD,OK,mutPD,0.1153973,0.0714276,1.6156,0.106,0.152086278796885,count,1
GARS,OK,mutPD,0.1153149,0.1510602,0.7634,0.445,0.119144120514096,count,1
MAGT1,OK,mutPD,0.1153149,0.1539465,0.7491,0.454,0.119144120514096,count,1
METTL10,OK,mutPD,-0.1152539,0.181234,-0.6359,0.525,-0.103728336288757,count,1
E2F3,OK,mutPD,0.1152243,0.1817104,0.6341,0.526,0.109381149487653,count,1
MXD1,OK,mutPD,-0.1150623,0.0727666,-1.5813,0.114,-0.152249117226086,count,1
MYLIP,OK,mutPD,-0.1150623,0.1071608,-1.0737,0.283,-0.140603911200259,count,1
ICAM3,OK,mutPD,0.1150517,0.055778,2.0627,0.0392,0.157489081476943,count,1
MOSPD3,OK,mutPD,0.1150517,0.153832,0.7479,0.455,0.120496204026864,count,1
TCEAL3,OK,mutPD,-0.1149805,0.1722731,-0.6674,0.505,-0.109452774728961,count,1
TMEM43,OK,mutPD,-0.1149805,0.1735426,-0.6625,0.508,-0.109452774728961,count,1
CACYBP,OK,mutPD,0.1149534,0.0911099,1.2617,0.207,0.144435648145069,count,1
EGLN1,OK,mutPD,0.1148898,0.1793234,0.6407,0.522,0.111401711618118,count,1
PCNX,OK,mutPD,0.1148125,0.1455357,0.7889,0.43,0.12175831761404,count,1
CASP9,OK,mutPD,-0.1147763,0.1576347,-0.7281,0.467,-0.114177272282695,count,1
PLA2G7,OK,mutPD,0.1147672,0.1305109,0.8794,0.379,0.128777410172584,count,1
CPEB4,OK,mutPD,-0.1147331,0.1137159,-1.0089,0.313,-0.135870707501588,count,1
FRMD8,OK,mutPD,-0.1146925,0.1574244,-0.7286,0.466,-0.116243077154265,count,1
CUEDC2,OK,mutPD,-0.1146419,0.0890689,-1.2871,0.198,-0.145620145868203,count,1
ADAT1,OK,mutPD,0.114594,0.286696,0.3997,0.689,0.0695054677290151,count,1
BCR,OK,mutPD,0.114594,0.311921,0.3674,0.713,0.0695054677290151,count,1
BLMH,OK,mutPD,0.114594,0.2862737,0.4003,0.689,0.0695054677290151,count,1
CD7,OK,mutPD,0.114594,0.286696,0.3997,0.689,0.0695054677290151,count,1
KCTD13,OK,mutPD,0.114594,0.2745048,0.4175,0.676,0.0695054677290151,count,1
LONRF3,OK,mutPD,0.114594,0.2963365,0.3867,0.699,0.0695054677290151,count,1
LTB,OK,mutPD,0.114594,0.1066393,1.0746,0.283,0.138112078821362,count,1
PFKFB4,OK,mutPD,0.114594,0.2659156,0.4309,0.667,0.0695054677290151,count,1
PKNOX1,OK,mutPD,0.114594,0.2884784,0.3972,0.691,0.0695054677290151,count,1
SLC51A,OK,mutPD,0.114594,0.2845587,0.4027,0.687,0.0695054677290151,count,1
MOB3A,OK,mutPD,0.1145305,0.0803977,1.4245,0.154,0.149571910020506,count,1
UBE2L3,OK,mutPD,0.114528,0.0549751,2.0833,0.0373,0.156701346436868,count,1
SRSF9,OK,mutPD,-0.1143249,0.0386464,-2.9582,0.0031,-0.160472624812457,count,1
MRPL21,OK,mutPD,-0.1142775,0.074236,-1.5394,0.124,-0.150300131277218,count,1
CD36,OK,mutPD,-0.1142683,0.036773,-3.1074,0.00189,-0.16099256473589,count,1
FUCA1,OK,mutPD,0.1142093,0.1340485,0.852,0.394,0.125085657982962,count,1
TCP11L2,OK,mutPD,0.1142093,0.1407484,0.8114,0.417,0.125085657982962,count,1
HCFC1R1,OK,mutPD,0.1141593,0.1024546,1.1142,0.265,0.139661420504182,count,1
HMGA1,OK,mutPD,-0.1140906,0.1146086,-0.9955,0.32,-0.133718291517982,count,1
TBXAS1,OK,mutPD,0.1140682,0.0638927,1.7853,0.0742,0.153471860210063,count,1
ARL14EP,OK,mutPD,0.1138815,0.1579584,0.721,0.471,0.118053180896148,count,1
CDK7,OK,mutPD,0.1138815,0.2571822,0.4428,0.658,0.075544986212184,count,1
UBP1,OK,mutPD,0.1138815,0.1546278,0.7365,0.461,0.118053180896148,count,1
WDR11,OK,mutPD,0.1138815,0.1225269,0.9294,0.353,0.133027862118633,count,1
CRYZL1,OK,mutPD,0.1137351,0.1304482,0.8719,0.383,0.127858592108772,count,1
SH2D3C,OK,mutPD,0.1135988,0.1317634,0.8621,0.389,0.128683014006642,count,1
ATPAF2,OK,mutPD,0.1134715,0.1229683,0.9228,0.356,0.129463972737386,count,1
ABCF2,OK,mutPD,-0.1133689,0.199335,-0.5687,0.57,-0.0956006386109968,count,1
C11orf74,OK,mutPD,-0.1133689,0.171136,-0.6624,0.508,-0.1109659397591,count,1
CCDC130,OK,mutPD,-0.1133689,0.1814654,-0.6247,0.532,-0.102711577537218,count,1
COPS7B,OK,mutPD,-0.1133689,0.2423051,-0.4679,0.64,-0.0811542962782682,count,1
FAM20B,OK,mutPD,-0.1133689,0.2423051,-0.4679,0.64,-0.0811542962782682,count,1
HAL,OK,mutPD,-0.1133689,0.2717631,-0.4172,0.677,-0.0748693787259848,count,1
IL12RB1,OK,mutPD,-0.1133689,0.2643212,-0.4289,0.668,-0.0748693787259848,count,1
LY6G5C,OK,mutPD,-0.1133689,0.3235804,-0.3504,0.726,-0.0589042126611397,count,1
LYSMD3,OK,mutPD,-0.1133689,0.2323686,-0.4879,0.626,-0.0811542962782682,count,1
MFSD11,OK,mutPD,-0.1133689,0.1654028,-0.6854,0.493,-0.1109659397591,count,1
NAGK,OK,mutPD,-0.1133689,0.0711751,-1.5928,0.111,-0.150050552338776,count,1
NCOA2,OK,mutPD,-0.1133689,0.113423,-0.9995,0.318,-0.134563775066924,count,1
OCIAD2,OK,mutPD,-0.1133689,0.3159992,-0.3588,0.72,-0.0589042126611397,count,1
OGFOD1,OK,mutPD,-0.1133689,0.3108968,-0.3647,0.715,-0.0589042126611397,count,1
RMDN2,OK,mutPD,-0.1133689,0.2874093,-0.3945,0.693,-0.0675462079540397,count,1
SLC4A8,OK,mutPD,-0.1133689,0.3240586,-0.3498,0.726,-0.0589042126611397,count,1
SRSF10,OK,mutPD,-0.1133689,0.0835027,-1.3577,0.175,-0.146227151713094,count,1
SUSD1,OK,mutPD,-0.1133689,0.196943,-0.5756,0.565,-0.0993524310681077,count,1
TBKBP1,OK,mutPD,-0.1133689,0.4658958,-0.2433,0.808,-0.0359246079931621,count,1
TJAP1,OK,mutPD,-0.1133689,0.2544206,-0.4456,0.656,-0.0748693787259848,count,1
TMEM101,OK,mutPD,-0.1133689,0.1382258,-0.8202,0.412,-0.123610216941664,count,1
TSPAN31,OK,mutPD,-0.1133689,0.2222674,-0.5101,0.61,-0.0866071907690042,count,1
UBE2D4,OK,mutPD,-0.1133689,0.2805633,-0.4041,0.686,-0.0748693787259848,count,1
ZSCAN5A,OK,mutPD,-0.1133689,0.2116258,-0.5357,0.592,-0.0956006386109968,count,1
ABCB10,OK,mutPD,-0.1133688,0.2105114,-0.5385,0.59,-0.0913829811762162,count,1
AMZ1,OK,mutPD,-0.1133688,0.6703952,-0.1691,0.866,-0.0201801589028256,count,1
C17orf104,OK,mutPD,-0.1133688,0.6310663,-0.1796,0.857,-0.0201801589028256,count,1
CAPN3,OK,mutPD,-0.1133688,0.6310663,-0.1796,0.857,-0.0201801589028256,count,1
CCR2,OK,mutPD,-0.1133688,0.2232451,-0.5078,0.612,-0.0913829811762162,count,1
EPAS1,OK,mutPD,-0.1133688,0.5574515,-0.2034,0.839,-0.0201801589028256,count,1
EYS,OK,mutPD,-0.1133688,0.5933119,-0.1911,0.848,-0.0201801589028256,count,1
GNRH2,OK,mutPD,-0.1133688,0.6310663,-0.1796,0.857,-0.0201801589028256,count,1
HABP4,OK,mutPD,-0.1133688,0.6349834,-0.1785,0.858,-0.0201801589028256,count,1
HOXB3,OK,mutPD,-0.1133688,0.5974763,-0.1897,0.85,-0.0201801589028256,count,1
KLHL26,OK,mutPD,-0.1133688,0.6349834,-0.1785,0.858,-0.0201801589028256,count,1
LRRC4,OK,mutPD,-0.1133688,0.777547,-0.1458,0.884,-0.0201801589028256,count,1
LYSMD4,OK,mutPD,-0.1133688,0.6310663,-0.1796,0.857,-0.0201801589028256,count,1
METAP1D,OK,mutPD,-0.1133688,0.6310663,-0.1796,0.857,-0.0201801589028256,count,1
MFSD9,OK,mutPD,-0.1133688,0.5574515,-0.2034,0.839,-0.0201801589028256,count,1
MORC2,OK,mutPD,-0.1133688,0.6310663,-0.1796,0.857,-0.0201801589028256,count,1
MORN1,OK,mutPD,-0.1133688,0.627125,-0.1808,0.857,-0.0201801589028256,count,1
PAX8,OK,mutPD,-0.1133688,0.6703952,-0.1691,0.866,-0.0201801589028256,count,1
PC,OK,mutPD,-0.1133688,0.5574515,-0.2034,0.839,-0.0201801589028256,count,1
SIGMAR1,OK,mutPD,-0.1133688,0.204222,-0.5551,0.579,-0.0913829811762162,count,1
TFAP2E,OK,mutPD,-0.1133688,0.6933818,-0.1635,0.87,-0.0201801589028256,count,1
TREM2,OK,mutPD,-0.1133688,0.7259504,-0.1562,0.876,-0.0201801589028256,count,1
TRIP10,OK,mutPD,-0.1133688,0.5933119,-0.1911,0.848,-0.0201801589028256,count,1
USP53,OK,mutPD,-0.1133688,0.6666862,-0.17,0.865,-0.0201801589028256,count,1
ZNF449,OK,mutPD,-0.1133688,0.5974763,-0.1897,0.85,-0.0201801589028256,count,1
ZNF536,OK,mutPD,-0.1133688,0.6703952,-0.1691,0.866,-0.0201801589028256,count,1
ZWILCH,OK,mutPD,-0.1133688,0.5974763,-0.1897,0.85,-0.0201801589028256,count,1
CYBB,OK,mutPD,-0.1132341,0.0334475,-3.3854,0.000713,-0.161046891593285,count,1
NDUFAB1,OK,mutPD,-0.1132209,0.0500499,-2.2622,0.0237,-0.155959933191742,count,1
NDRG1,OK,mutPD,0.113136,0.1718278,0.6584,0.51,0.110217597446699,count,1
RNF141,OK,mutPD,0.1130057,0.0974205,1.16,0.246,0.141262188240535,count,1
SSU72,OK,mutPD,0.1128817,0.0541692,2.0839,0.0372,0.154758401883174,count,1
LTB4R,OK,mutPD,0.1126944,0.1160208,0.9713,0.331,0.134490107269341,count,1
INPP5D,OK,mutPD,0.1125486,0.1133418,0.993,0.321,0.135484889945601,count,1
JOSD1,OK,mutPD,0.1123553,0.1495554,0.7513,0.453,0.118384169229814,count,1
RBMX,OK,mutPD,0.1123553,0.0727228,1.545,0.122,0.14839410312805,count,1
TSEN34,OK,mutPD,-0.1123531,0.078191,-1.4369,0.151,-0.146246909372534,count,1
BRD9,OK,mutPD,-0.1122694,0.1406911,-0.798,0.425,-0.119821853295316,count,1
BRI3BP,OK,mutPD,-0.1122694,0.1554808,-0.7221,0.47,-0.119821853295316,count,1
DYNLT1,OK,mutPD,-0.1122486,0.0499144,-2.2488,0.0245,-0.154994928731353,count,1
RHOF,OK,mutPD,0.1122408,0.1470962,0.763,0.445,0.119696025612412,count,1
NDUFV3,OK,mutPD,0.1122048,0.0825709,1.3589,0.174,0.145062192570992,count,1
ZCCHC10,OK,mutPD,-0.1121486,0.088073,-1.2734,0.203,-0.143163432324675,count,1
PIP5K1C,OK,mutPD,0.112136,0.203747,0.5504,0.582,0.0965504806829729,count,1
SNAPIN,OK,mutPD,-0.1120391,0.1094566,-1.0236,0.306,-0.13328397681379,count,1
VRK2,OK,mutPD,-0.1119981,0.1651638,-0.6781,0.498,-0.112321976037955,count,1
KDM2A,OK,mutPD,0.1119944,0.0972002,1.1522,0.249,0.139429959050929,count,1
RAB11FIP2,OK,mutPD,0.111951,0.1778222,0.6296,0.529,0.0995346024165428,count,1
TNKS,OK,mutPD,0.111951,0.2004964,0.5584,0.577,0.0995346024165428,count,1
MRPL32,OK,mutPD,-0.1119079,0.1138872,-0.9826,0.326,-0.13086454600619,count,1
PRR14L,OK,mutPD,0.1117929,0.2017182,0.5542,0.579,0.102243874060679,count,1
TNRC6B,OK,mutPD,0.1117608,0.063604,1.7571,0.0789,0.151658005825317,count,1
