metavar,cluster,gene,statistic,p.value,FDR
mut,1,TAS2R14,1,1,1
mut,1,TAX1BP3,1,1,1
mut,1,TBC1D12,1,1,1
mut,1,TBC1D8,1,1,1
mut,1,TBC1D8B,1,1,1
mut,1,TBCC,1,1,1
mut,1,TBCD,1,1,1
mut,1,TBL2,1,1,1
mut,1,TBRG4,1,1,1
mut,1,TCAP,1,1,1
mut,1,TCEA2,1,1,1
mut,1,TCEAL4,1,1,1
mut,1,TCF7L2,1,1,1
mut,1,TCL1A,0,1,1
mut,1,TCN2,1,1,1
mut,1,TCOF1,1,1,1
mut,1,TCP11L2,1,1,1
mut,1,TERF1,1,1,1
mut,1,TERF2,1,1,1
mut,1,TESC,1,1,1
mut,1,TEX261,1,1,1
mut,1,TFB1M,1,1,1
mut,1,TFRC,1,1,1
mut,1,TGFA,1,1,1
mut,1,TGM1,1,1,1
mut,1,TGM2,1,1,1
mut,1,THAP1,1,1,1
mut,1,THBD,1,1,1
mut,1,THBS1,1,1,1
mut,1,THOP1,1,1,1
mut,1,THRAP3,1,1,1
mut,1,TIMM21,1,1,1
mut,1,TIMM8A,1,1,1
mut,1,TIMP1,1,1,1
mut,1,TIPARP,1,1,1
mut,1,TLCD1,1,1,1
mut,1,TLE1,1,1,1
mut,1,TLN2,1,1,1
mut,1,TLR1,1,1,1
mut,1,TLR5,1,1,1
mut,1,TLR7,1,1,1
mut,1,TM7SF3,1,1,1
mut,1,TMA16,1,1,1
mut,1,TMC6,1,1,1
mut,1,TMCC2,1,1,1
mut,1,TMED10,1,1,1
mut,1,TMEM107,1,1,1
mut,1,TMEM116,1,1,1
mut,1,TMEM150A,1,1,1
mut,1,TMEM156,1,1,1
mut,1,TMEM161B,1,1,1
mut,1,TMEM176A,1,1,1
mut,1,TMEM176B,1,1,1
mut,1,TMEM177,1,1,1
mut,1,TMEM18,1,1,1
mut,1,TMEM183A,1,1,1
mut,1,TMEM2,1,1,1
mut,1,TMEM234,1,1,1
mut,1,TMEM238,1,1,1
mut,1,TMEM241,1,1,1
mut,1,TMEM38B,1,1,1
mut,1,TMEM40,0,1,1
mut,1,TMEM50B,1,1,1
mut,1,TMEM53,1,1,1
mut,1,TMEM55A,1,1,1
mut,1,TMEM67,1,1,1
mut,1,TMEM70,1,1,1
mut,1,TMEM79,1,1,1
mut,1,TMEM81,0,1,1
mut,1,TMPRSS13,0,1,1
mut,1,TMPRSS4,1,1,1
mut,1,TMSB15B,1,1,1
mut,1,TMTC3,0,1,1
mut,1,TMX4,1,1,1
mut,1,TNF,1,1,1
mut,1,TNFAIP3,1,1,1
mut,1,TNFAIP6,1,1,1
mut,1,TNFAIP8L1,1,1,1
mut,1,TNFRSF18,0,1,1
mut,1,TNFSF10,1,1,1
mut,1,TNKS1BP1,1,1,1
mut,1,TNNC2,1,1,1
mut,1,TNNT1,1,1,1
mut,1,TNR,1,1,1
mut,1,TOB1,1,1,1
mut,1,TOMM40,1,1,1
mut,1,TOPBP1,1,1,1
mut,1,TOPORS,1,1,1
mut,1,TP53,1,1,1
mut,1,TP53BP1,1,1,1
mut,1,TP53BP2,1,1,1
mut,1,TP53I13,1,1,1
mut,1,TP53I3,1,1,1
mut,1,TP53RK,1,1,1
mut,1,TPBG,1,1,1
mut,1,TPD52,1,1,1
mut,1,TPM1,1,1,1
mut,1,TPM2,1,1,1
mut,1,TPPP3,1,1,1
mut,1,TRABD2A,1,1,1
mut,1,TRAF2,0,1,1
mut,1,TRAF3,1,1,1
mut,1,TRAF5,1,1,1
mut,1,TRAM2,1,1,1
mut,1,TRAPPC12,1,1,1
mut,1,TRAPPC13,1,1,1
mut,1,TREM2,1,1,1
mut,1,TREML1,1,1,1
mut,1,TRIM24,1,1,1
mut,1,TRIM37,1,1,1
mut,1,TRIM52,1,1,1
mut,1,TRIM62,1,1,1
mut,1,TRIM69,1,1,1
mut,1,TRIQK,1,1,1
mut,1,TRMT10A,1,1,1
mut,1,TRMT1L,1,1,1
mut,1,TRMT44,1,1,1
mut,1,TRMT5,1,1,1
mut,1,TRPM4,1,1,1
mut,1,TRPV4,1,1,1
mut,1,TRUB2,1,1,1
mut,1,TSC22D1,1,1,1
mut,1,TSPAN2,0,1,1
mut,1,TSPAN3,1,1,1
mut,1,TSPAN31,1,1,1
mut,1,TSPAN4,1,1,1
mut,1,TSPYL2,1,1,1
mut,1,TSR2,1,1,1
mut,1,TSSK6,1,1,1
mut,1,TSTD1,1,1,1
mut,1,TTC21A,1,1,1
mut,1,TTC26,1,1,1
mut,1,TTC3,1,1,1
mut,1,TTC30A,0,1,1
mut,1,TUBA1A,1,1,1
mut,1,TUBA1B,0,1,1
mut,1,TUBA4A,1,1,1
mut,1,TUBB1,1,1,1
mut,1,TUBB2A,1,1,1
mut,1,TUBD1,1,1,1
mut,1,TUBG1,1,1,1
mut,1,TULP3,1,1,1
mut,1,TXK,1,1,1
mut,1,TXNDC15,0,1,1
mut,1,UBBP4,1,1,1
mut,1,UBC,0,1,1
mut,1,UBE2D4,1,1,1
mut,1,UBE2L6,1,1,1
mut,1,UBE3B,1,1,1
mut,1,UBE4B,1,1,1
mut,1,UBR7,1,1,1
mut,1,UBTD1,1,1,1
mut,1,UBTF,1,1,1
mut,1,UBXN2A,1,1,1
mut,1,UBXN2B,1,1,1
mut,1,UCN,1,1,1
mut,1,UCP2,1,1,1
mut,1,UEVLD,1,1,1
mut,1,UFL1,1,1,1
mut,1,UGDH,1,1,1
mut,1,UGGT2,1,1,1
mut,1,ULK4,1,1,1
mut,1,UNC119,1,1,1
mut,1,UNKL,1,1,1
mut,1,UPF3B,1,1,1
mut,1,UPK3A,1,1,1
mut,1,URI1,1,1,1
mut,1,UROS,1,1,1
mut,1,USP13,1,1,1
mut,1,USP30,1,1,1
mut,1,USP31,1,1,1
mut,1,USP35,1,1,1
mut,1,USP37,1,1,1
mut,1,USP5,1,1,1
mut,1,USP54,1,1,1
mut,1,UTP15,1,1,1
mut,1,UTRN,1,1,1
mut,1,UTS2,1,1,1
mut,1,UTS2B,1,1,1
mut,1,UVSSA,1,1,1
mut,1,VAMP5,0,1,1
mut,1,VARS2,1,1,1
mut,1,VAT1,1,1,1
mut,1,VAV2,1,1,1
mut,1,VAV3,1,1,1
mut,1,VCAN,1,1,1
mut,1,VDAC1,1,1,1
mut,1,VEGFB,1,1,1
mut,1,VILL,1,1,1
mut,1,VIPR1,1,1,1
mut,1,VMO1,1,1,1
mut,1,VNN2,1,1,1
mut,1,VPS53,1,1,1
mut,1,VPS9D1,1,1,1
mut,1,VRK1,1,1,1
mut,1,VRK2,1,1,1
mut,1,VSIG4,1,1,1
mut,1,VSTM1,1,1,1
mut,1,VWA9,1,1,1
mut,1,WARS,1,1,1
mut,1,WBP2NL,1,1,1
mut,1,WBP5,1,1,1
mut,1,WDFY4,1,1,1
mut,1,WDPCP,1,1,1
mut,1,WDR11,1,1,1
mut,1,WDR24,1,1,1
mut,1,WDR46,1,1,1
mut,1,WDR5,1,1,1
mut,1,WDR60,1,1,1
mut,1,WDR62,1,1,1
mut,1,WDR74,1,1,1
mut,1,WDR76,0,1,1
mut,1,WDR86,1,1,1
mut,1,WNT5B,1,1,1
mut,1,WRN,1,1,1
mut,1,WWOX,1,1,1
mut,1,XAF1,1,1,1
mut,1,XCL1,0,1,1
mut,1,XCL2,0,1,1
mut,1,XPA,1,1,1
mut,1,XPNPEP3,1,1,1
mut,1,XPO5,1,1,1
mut,1,XRCC4,1,1,1
mut,1,XRCC6BP1,1,1,1
mut,1,XYLB,1,1,1
mut,1,XYLT2,1,1,1
mut,1,YAF2,1,1,1
mut,1,YBX1,1,1,1
mut,1,YBX3,1,1,1
mut,1,YIPF5,1,1,1
mut,1,YJEFN3,1,1,1
mut,1,YTHDC2,1,1,1
mut,1,YWHAH,1,1,1
mut,1,ZBP1,1,1,1
mut,1,ZBTB10,1,1,1
mut,1,ZBTB16,1,1,1
mut,1,ZBTB24,1,1,1
mut,1,ZBTB37,1,1,1
mut,1,ZBTB43,1,1,1
mut,1,ZBTB49,1,1,1
mut,1,ZBTB7A,1,1,1
mut,1,ZBTB8A,1,1,1
mut,1,ZC2HC1A,1,1,1
mut,1,ZC3H12D,1,1,1
mut,1,ZC3H3,1,1,1
mut,1,ZC3H6,1,1,1
mut,1,ZCCHC9,1,1,1
mut,1,ZDHHC1,1,1,1
mut,1,ZDHHC2,1,1,1
mut,1,ZDHHC21,1,1,1
mut,1,ZEB1,1,1,1
mut,1,ZFAT,1,1,1
mut,1,ZFP36L1,1,1,1
mut,1,ZFP36L2,1,1,1
mut,1,ZFYVE16,1,1,1
mut,1,ZFYVE28,0,1,1
mut,1,ZG16B,1,1,1
mut,1,ZKSCAN5,1,1,1
mut,1,ZMAT5,1,1,1
mut,1,ZMYND11,1,1,1
mut,1,ZMYND8,1,1,1
mut,1,ZNF10,1,1,1
mut,1,ZNF117,1,1,1
mut,1,ZNF124,1,1,1
mut,1,ZNF169,1,1,1
mut,1,ZNF18,1,1,1
mut,1,ZNF180,1,1,1
mut,1,ZNF2,1,1,1
mut,1,ZNF200,1,1,1
mut,1,ZNF251,1,1,1
mut,1,ZNF257,1,1,1
mut,1,ZNF260,1,1,1
mut,1,ZNF273,1,1,1
mut,1,ZNF274,1,1,1
mut,1,ZNF280C,1,1,1
mut,1,ZNF280D,1,1,1
mut,1,ZNF302,1,1,1
mut,1,ZNF324B,1,1,1
mut,1,ZNF329,1,1,1
mut,1,ZNF331,1,1,1
mut,1,ZNF341,1,1,1
mut,1,ZNF343,1,1,1
mut,1,ZNF35,1,1,1
mut,1,ZNF354A,1,1,1
mut,1,ZNF354B,1,1,1
mut,1,ZNF383,1,1,1
mut,1,ZNF417,1,1,1
mut,1,ZNF419,1,1,1
mut,1,ZNF446,1,1,1
mut,1,ZNF449,1,1,1
mut,1,ZNF467,1,1,1
mut,1,ZNF469,1,1,1
mut,1,ZNF471,1,1,1
mut,1,ZNF486,1,1,1
mut,1,ZNF503,1,1,1
mut,1,ZNF528,1,1,1
mut,1,ZNF544,1,1,1
mut,1,ZNF562,1,1,1
mut,1,ZNF569,1,1,1
mut,1,ZNF573,1,1,1
mut,1,ZNF575,1,1,1
mut,1,ZNF576,1,1,1
mut,1,ZNF587B,1,1,1
mut,1,ZNF597,1,1,1
mut,1,ZNF600,1,1,1
mut,1,ZNF629,1,1,1
mut,1,ZNF677,1,1,1
mut,1,ZNF703,1,1,1
mut,1,ZNF71,1,1,1
mut,1,ZNF75A,1,1,1
mut,1,ZNF783,1,1,1
mut,1,ZNF799,0,1,1
mut,1,ZNF804A,1,1,1
mut,1,ZNF814,1,1,1
mut,1,ZNF821,1,1,1
mut,1,ZNF90,1,1,1
mut,1,ZNRF2,1,1,1
mut,1,ZRANB3,1,1,1
mut,1,ZSCAN22,1,1,1
mut,1,ZSCAN5A,1,1,1
mut,1,ZSWIM4,0,1,1
mut,1,ZXDA,1,1,1
mut,1,ZZZ3,1,1,1
