metavar,cluster,gene,statistic,p.value,FDR
mut,all,PJA1,6,0.7,0.918518518518518
mut,all,PKD1,7,0.4,0.918518518518518
mut,all,PKD2L1,7,0.4,0.918518518518518
mut,all,PKIB,7,0.4,0.918518518518518
mut,all,PKIG,6,0.7,0.918518518518518
mut,all,PKP2,5,1,1
mut,all,PLA2G16,7,0.4,0.918518518518518
mut,all,PLA2G7,7,0.4,0.918518518518518
mut,all,PLAC8,6,0.7,0.918518518518518
mut,all,PLAUR,5,1,1
mut,all,PLBD1,5,1,1
mut,all,PLCB3,6,0.7,0.918518518518518
mut,all,PLCG1,2,0.4,0.918518518518518
mut,all,PLCL1,7,0.4,0.918518518518518
mut,all,PLD3,5,1,1
mut,all,PLD4,7,0.4,0.918518518518518
mut,all,PLEKHA1,6,0.7,0.918518518518518
mut,all,PLEKHA3,7,0.4,0.918518518518518
mut,all,PLEKHA4,7,0.4,0.918518518518518
mut,all,PLEKHA7,7,0.4,0.918518518518518
mut,all,PLEKHM2,6,0.7,0.918518518518518
mut,all,PLEKHM3,6,0.7,0.918518518518518
mut,all,PLIN5,5,1,1
mut,all,PLOD3,8,0.2,0.918518518518518
mut,all,PLTP,6,0.7,0.918518518518518
mut,all,PLXNA1,7,0.4,0.918518518518518
mut,all,PMAIP1,6,0.7,0.918518518518518
mut,all,PMEL,5,1,1
mut,all,PMEPA1,5,1,1
mut,all,PMFBP1,7,0.4,0.918518518518518
mut,all,PMVK,6,0.7,0.918518518518518
mut,all,PNMA5,6,0.7,0.918518518518518
mut,all,POC1A,7,0.4,0.918518518518518
mut,all,POC1B,6,0.7,0.918518518518518
mut,all,PODXL2,5,1,1
mut,all,POGLUT1,5,1,1
mut,all,POLDIP2,6,0.7,0.918518518518518
mut,all,POLDIP3,6,0.7,0.918518518518518
mut,all,POLH,6,0.7,0.918518518518518
mut,all,POLN,7,0.4,0.918518518518518
mut,all,POLR1C,7,0.4,0.918518518518518
mut,all,POLR1E,6,0.7,0.918518518518518
mut,all,POLR3D,8,0.2,0.918518518518518
mut,all,POLR3H,7,0.4,0.918518518518518
mut,all,POMC,6,0.7,0.918518518518518
mut,all,POMGNT1,6,0.7,0.918518518518518
mut,all,POP1,7,0.4,0.918518518518518
mut,all,POP4,6,0.7,0.918518518518518
mut,all,POPDC2,7,0.4,0.918518518518518
mut,all,POR,5,1,1
mut,all,POU2F2,7,0.4,0.918518518518518
mut,all,POU6F1,4,1,1
mut,all,PPA1,4,1,1
mut,all,PPA2,6,0.7,0.918518518518518
mut,all,PPAP2A,7,0.4,0.918518518518518
mut,all,PPAPDC3,6,0.7,0.918518518518518
mut,all,PPARA,5,1,1
mut,all,PPARD,7,0.4,0.918518518518518
mut,all,PPAT,6,0.7,0.918518518518518
mut,all,PPBP,7,0.4,0.918518518518518
mut,all,PPCDC,7,0.4,0.918518518518518
mut,all,PPIB,5,1,1
mut,all,PPM1K,6,0.7,0.918518518518518
mut,all,PPM1L,6,0.7,0.918518518518518
mut,all,PPM1N,7,0.4,0.918518518518518
mut,all,PPP1R17,5,1,1
mut,all,PPP1R35,6,0.7,0.918518518518518
mut,all,PPP1R37,7,0.4,0.918518518518518
mut,all,PPP2R3C,5,1,1
mut,all,PPP2R5B,6,0.7,0.918518518518518
mut,all,PPP4R1L,7,0.4,0.918518518518518
mut,all,PRC1,6,0.7,0.918518518518518
mut,all,PRCC,6,0.7,0.918518518518518
mut,all,PRDM1,6,0.7,0.918518518518518
mut,all,PRDM15,6,0.7,0.918518518518518
mut,all,PRDM8,6,0.7,0.918518518518518
mut,all,PRDX2,8,0.2,0.918518518518518
mut,all,PREPL,5,1,1
mut,all,PRF1,5,1,1
mut,all,PRICKLE1,2,0.4,0.918518518518518
mut,all,PRIM2,6,0.7,0.918518518518518
mut,all,PRKCDBP,7,0.4,0.918518518518518
mut,all,PRKD2,6,0.7,0.918518518518518
mut,all,PRMT10,5,1,1
mut,all,PRMT6,7,0.4,0.918518518518518
mut,all,PROC,2,0.4,0.918518518518518
mut,all,PROCA1,7,0.4,0.918518518518518
mut,all,PRPF39,4,1,1
mut,all,PRPF40B,7,0.4,0.918518518518518
mut,all,PRPF6,7,0.4,0.918518518518518
mut,all,PRR4,6,0.7,0.918518518518518
mut,all,PRR5,6,0.7,0.918518518518518
mut,all,PRSS21,6,0.7,0.918518518518518
mut,all,PSIP1,5,1,1
mut,all,PSMA4,9,0.1,0.918518518518518
mut,all,PSMA8,6,0.7,0.918518518518518
mut,all,PSMD13,5,1,1
mut,all,PSMD3,6,0.7,0.918518518518518
mut,all,PSMD5,6,0.7,0.918518518518518
mut,all,PSME2,4,1,1
mut,all,PTCH2,6,0.7,0.918518518518518
mut,all,PTCRA,5,1,1
mut,all,PTGDR2,7,0.4,0.918518518518518
mut,all,PTGDS,5,1,1
mut,all,PTGER2,8,0.2,0.918518518518518
mut,all,PTGER4,6,0.7,0.918518518518518
mut,all,PTGES2,6,0.7,0.918518518518518
mut,all,PTGES3,6,0.7,0.918518518518518
mut,all,PTGIR,5,1,1
mut,all,PTGS2,2,0.4,0.918518518518518
mut,all,PTMS,5,1,1
mut,all,PTP4A3,7,0.4,0.918518518518518
mut,all,PTPN13,6,0.7,0.918518518518518
mut,all,PTPN7,5,1,1
mut,all,PTPRA,6,0.7,0.918518518518518
mut,all,PTPRCAP,3,0.7,0.918518518518518
mut,all,PTRH1,6,0.7,0.918518518518518
mut,all,PTRHD1,7,0.4,0.918518518518518
mut,all,PTX3,7,0.4,0.918518518518518
mut,all,PUS1,7,0.4,0.918518518518518
mut,all,PWWP2B,5,1,1
mut,all,PYROXD1,5,1,1
mut,all,QPCT,5,1,1
mut,all,QPRT,6,0.7,0.918518518518518
mut,all,RAB11FIP2,6,0.7,0.918518518518518
mut,all,RAB11FIP4,5,1,1
mut,all,RAB27B,2,0.4,0.918518518518518
mut,all,RAB3A,5,1,1
mut,all,RAB5B,6,0.7,0.918518518518518
mut,all,RAB9A,6,0.7,0.918518518518518
mut,all,RABEP1,6,0.7,0.918518518518518
mut,all,RABGAP1L,6,0.7,0.918518518518518
mut,all,RABGGTB,5,1,1
mut,all,RABL5,7,0.4,0.918518518518518
mut,all,RACGAP1,6,0.7,0.918518518518518
mut,all,RAD1,6,0.7,0.918518518518518
mut,all,RAD51D,5,1,1
mut,all,RALGDS,6,0.7,0.918518518518518
mut,all,RAPGEF1,5,1,1
mut,all,RAPSN,7,0.4,0.918518518518518
mut,all,RASD1,7,0.4,0.918518518518518
mut,all,RASGEF1B,7,0.4,0.918518518518518
mut,all,RASGRP2,7,0.4,0.918518518518518
mut,all,RBBP8,6,0.7,0.918518518518518
mut,all,RBM12B,7,0.4,0.918518518518518
mut,all,RBM19,6,0.7,0.918518518518518
mut,all,RBM28,7,0.4,0.918518518518518
mut,all,RBM4B,7,0.4,0.918518518518518
mut,all,RBMX2,5,1,1
mut,all,RBP7,5,1,1
mut,all,RBPJ,8,0.2,0.918518518518518
mut,all,RCN1,7,0.4,0.918518518518518
mut,all,RDX,7,0.4,0.918518518518518
mut,all,REC8,6,0.7,0.918518518518518
mut,all,RECK,8,0.2,0.918518518518518
mut,all,REEP3,6,0.7,0.918518518518518
mut,all,RELL2,7,0.4,0.918518518518518
mut,all,RETN,7,0.4,0.918518518518518
mut,all,RFC5,6,0.7,0.918518518518518
mut,all,RFESD,6,0.7,0.918518518518518
mut,all,RFT1,7,0.4,0.918518518518518
mut,all,RFXAP,6,0.7,0.918518518518518
mut,all,RGCC,5,1,1
mut,all,RGL4,6,0.7,0.918518518518518
mut,all,RGMA,7,0.4,0.918518518518518
mut,all,RGS1,7,0.4,0.918518518518518
mut,all,RGS10,6,0.7,0.918518518518518
mut,all,RGS18,6,0.7,0.918518518518518
mut,all,RGS2,7,0.4,0.918518518518518
mut,all,RHBDD3,5,1,1
mut,all,RHOB,7,0.4,0.918518518518518
mut,all,RHOC,4,1,1
mut,all,RHOF,6,0.7,0.918518518518518
mut,all,RHOH,7,0.4,0.918518518518518
mut,all,RIBC1,1,0.2,0.918518518518518
mut,all,RILPL2,5,1,1
mut,all,RIN1,6,0.7,0.918518518518518
mut,all,RMND5A,6,0.7,0.918518518518518
mut,all,RNASE1,7,0.4,0.918518518518518
mut,all,RNASE2,7,0.4,0.918518518518518
mut,all,RNASE6,5,1,1
mut,all,RNASEH1,7,0.4,0.918518518518518
mut,all,RNASET2,5,1,1
mut,all,RNF11,5,1,1
mut,all,RNF113A,7,0.4,0.918518518518518
mut,all,RNF144B,6,0.7,0.918518518518518
mut,all,RNF169,6,0.7,0.918518518518518
mut,all,RNF207,6,0.7,0.918518518518518
mut,all,RNF25,6,0.7,0.918518518518518
mut,all,RNF43,6,0.7,0.918518518518518
mut,all,RNLS,6,0.7,0.918518518518518
mut,all,RNMTL1,6,0.7,0.918518518518518
mut,all,ROPN1L,6,0.7,0.918518518518518
mut,all,RORA,2,0.4,0.918518518518518
mut,all,RPF2,7,0.4,0.918518518518518
mut,all,RPGR,7,0.4,0.918518518518518
mut,all,RPH3AL,6,0.7,0.918518518518518
mut,all,RPL10,1,0.2,0.918518518518518
mut,all,RPL10A,0,0.1,0.918518518518518
mut,all,RPL13A,4,1,1
mut,all,RPL27A,5,1,1
mut,all,RPL3,5,1,1
mut,all,RPLP0,3,0.7,0.918518518518518
mut,all,RPP38,7,0.4,0.918518518518518
mut,all,RPS10,2,0.4,0.918518518518518
mut,all,RPS18,3,0.7,0.918518518518518
mut,all,RPS19,3,0.7,0.918518518518518
mut,all,RPS2,2,0.4,0.918518518518518
mut,all,RPS23,4,1,1
mut,all,RPS3A,4,1,1
mut,all,RPS5,0,0.1,0.918518518518518
mut,all,RPS6,6,0.7,0.918518518518518
mut,all,RPS6KB2,6,0.7,0.918518518518518
mut,all,RPS8,6,0.7,0.918518518518518
mut,all,RPSA,2,0.4,0.918518518518518
mut,all,RRAD,5,1,1
mut,all,RRAS,6,0.7,0.918518518518518
mut,all,RRP12,6,0.7,0.918518518518518
mut,all,RRP15,7,0.4,0.918518518518518
mut,all,RSAD2,6,0.7,0.918518518518518
mut,all,RSBN1,6,0.7,0.918518518518518
mut,all,RSPH3,5,1,1
mut,all,RTCA,6,0.7,0.918518518518518
mut,all,RTEL1,7,0.4,0.918518518518518
mut,all,RUFY1,6,0.7,0.918518518518518
mut,all,RUNDC1,6,0.7,0.918518518518518
mut,all,RYBP,5,1,1
mut,all,RYR1,5,1,1
mut,all,S100A10,7,0.4,0.918518518518518
mut,all,S100A12,4,1,1
mut,all,S100A5,5,1,1
mut,all,S100A8,5,1,1
mut,all,S100A9,6,0.7,0.918518518518518
mut,all,S100B,6,0.7,0.918518518518518
mut,all,S100P,2,0.4,0.918518518518518
mut,all,S100Z,6,0.7,0.918518518518518
mut,all,S1PR4,7,0.4,0.918518518518518
mut,all,SAC3D1,8,0.2,0.918518518518518
mut,all,SAE1,6,0.7,0.918518518518518
mut,all,SAFB2,7,0.4,0.918518518518518
mut,all,SAMD3,2,0.4,0.918518518518518
mut,all,SAMD4A,6,0.7,0.918518518518518
mut,all,SAMD9,7,0.4,0.918518518518518
mut,all,SAMD9L,5,1,1
mut,all,SAMSN1,5,1,1
mut,all,SAP30,5,1,1
mut,all,SASH1,6,0.7,0.918518518518518
mut,all,SAT1,6,0.7,0.918518518518518
mut,all,SBSPON,2,0.4,0.918518518518518
mut,all,SCARB1,6,0.7,0.918518518518518
mut,all,SCARF1,5,1,1
mut,all,SCCPDH,7,0.4,0.918518518518518
mut,all,SCGB3A1,6,0.7,0.918518518518518
mut,all,SCML1,5,1,1
mut,all,SCN4B,7,0.4,0.918518518518518
mut,all,SCNN1A,5,1,1
mut,all,SCNN1D,5,1,1
mut,all,SCRN3,7,0.4,0.918518518518518
mut,all,SCYL2,7,0.4,0.918518518518518
mut,all,SDAD1,7,0.4,0.918518518518518
mut,all,SDCCAG3,4,1,1
mut,all,SDCCAG8,7,0.4,0.918518518518518
mut,all,SDF2L1,6,0.7,0.918518518518518
mut,all,SDPR,2,0.4,0.918518518518518
mut,all,SDS,7,0.4,0.918518518518518
mut,all,SEC23A,6,0.7,0.918518518518518
mut,all,SEH1L,6,0.7,0.918518518518518
mut,all,SEL1L,5,1,1
mut,all,SELL,5,1,1
mut,all,SEMA6B,6,0.7,0.918518518518518
mut,all,SENP3,6,0.7,0.918518518518518
mut,all,SEPN1,6,0.7,0.918518518518518
mut,all,SEPT1,6,0.7,0.918518518518518
mut,all,SEPT10,7,0.4,0.918518518518518
mut,all,SEPT11,7,0.4,0.918518518518518
mut,all,SERPINB2,6,0.7,0.918518518518518
mut,all,SERPINF1,7,0.4,0.918518518518518
mut,all,SERPING1,7,0.4,0.918518518518518
mut,all,SETBP1,7,0.4,0.918518518518518
mut,all,SETD9,6,0.7,0.918518518518518
mut,all,SEZ6,6,0.7,0.918518518518518
mut,all,SEZ6L,7,0.4,0.918518518518518
mut,all,SFTPD,7,0.4,0.918518518518518
mut,all,SGCB,5,1,1
mut,all,SGK1,7,0.4,0.918518518518518
mut,all,SGMS1,6,0.7,0.918518518518518
mut,all,SH2D1B,6,0.7,0.918518518518518
mut,all,SH3D21,6,0.7,0.918518518518518
mut,all,SHF,7,0.4,0.918518518518518
mut,all,SHPRH,5,1,1
mut,all,SIGLEC1,6,0.7,0.918518518518518
mut,all,SIGLEC10,7,0.4,0.918518518518518
mut,all,SIGLEC14,6,0.7,0.918518518518518
mut,all,SIGLEC5,8,0.2,0.918518518518518
mut,all,SIKE1,5,1,1
mut,all,SIMC1,7,0.4,0.918518518518518
mut,all,SKA3,6,0.7,0.918518518518518
mut,all,SKIL,7,0.4,0.918518518518518
mut,all,SLA,7,0.4,0.918518518518518
mut,all,SLAMF7,6,0.7,0.918518518518518
mut,all,SLC10A3,7,0.4,0.918518518518518
mut,all,SLC15A4,6,0.7,0.918518518518518
mut,all,SLC16A13,7,0.4,0.918518518518518
mut,all,SLC16A5,6,0.7,0.918518518518518
mut,all,SLC22A16,6,0.7,0.918518518518518
mut,all,SLC22A18,8,0.2,0.918518518518518
mut,all,SLC25A16,7,0.4,0.918518518518518
mut,all,SLC25A17,7,0.4,0.918518518518518
mut,all,SLC25A25,6,0.7,0.918518518518518
mut,all,SLC25A33,5,1,1
mut,all,SLC25A37,5,1,1
mut,all,SLC25A5,5,1,1
mut,all,SLC26A4,2,0.4,0.918518518518518
mut,all,SLC27A1,7,0.4,0.918518518518518
mut,all,SLC27A3,5,1,1
mut,all,SLC29A1,6,0.7,0.918518518518518
mut,all,SLC2A11,7,0.4,0.918518518518518
mut,all,SLC2A3,5,1,1
mut,all,SLC2A6,7,0.4,0.918518518518518
mut,all,SLC2A8,7,0.4,0.918518518518518
mut,all,SLC31A1,7,0.4,0.918518518518518
mut,all,SLC31A2,6,0.7,0.918518518518518
mut,all,SLC35C1,4,1,1
mut,all,SLC35D1,6,0.7,0.918518518518518
mut,all,SLC39A10,5,1,1
mut,all,SLC39A8,7,0.4,0.918518518518518
mut,all,SLC3A1,7,0.4,0.918518518518518
mut,all,SLC44A2,6,0.7,0.918518518518518
mut,all,SLC7A6OS,5,1,1
mut,all,SLC8A1,6,0.7,0.918518518518518
mut,all,SLC9A1,8,0.2,0.918518518518518
mut,all,SLC9A6,7,0.4,0.918518518518518
mut,all,SLFN11,5,1,1
mut,all,SLFN12L,4,1,1
mut,all,SLFN13,6,0.7,0.918518518518518
mut,all,SLU7,5,1,1
mut,all,SMARCC1,8,0.2,0.918518518518518
mut,all,SMARCD1,5,1,1
mut,all,SMC6,5,1,1
mut,all,SMEK2,6,0.7,0.918518518518518
mut,all,SMG8,6,0.7,0.918518518518518
mut,all,SMG9,7,0.4,0.918518518518518
mut,all,SMIM11,7,0.4,0.918518518518518
mut,all,SMIM14,6,0.7,0.918518518518518
mut,all,SMIM15,7,0.4,0.918518518518518
mut,all,SMOX,7,0.4,0.918518518518518
mut,all,SMPD2,5,1,1
mut,all,SMTN,6,0.7,0.918518518518518
mut,all,SMUG1,7,0.4,0.918518518518518
mut,all,SMURF1,6,0.7,0.918518518518518
mut,all,SMURF2,6,0.7,0.918518518518518
mut,all,SMYD5,7,0.4,0.918518518518518
mut,all,SNAI3,7,0.4,0.918518518518518
mut,all,SNAPC4,5,1,1
mut,all,SNAPC5,6,0.7,0.918518518518518
mut,all,SNCG,6,0.7,0.918518518518518
mut,all,SNRNP200,6,0.7,0.918518518518518
mut,all,SNRNP40,8,0.2,0.918518518518518
mut,all,SNX15,6,0.7,0.918518518518518
mut,all,SNX18,6,0.7,0.918518518518518
mut,all,SNX22,7,0.4,0.918518518518518
mut,all,SNX29,5,1,1
mut,all,SOCS3,5,1,1
mut,all,SOCS4,5,1,1
mut,all,SOCS5,6,0.7,0.918518518518518
mut,all,SOD1,9,0.1,0.918518518518518
mut,all,SOD2,5,1,1
mut,all,SOWAHD,6,0.7,0.918518518518518
mut,all,SOX4,6,0.7,0.918518518518518
mut,all,SP140L,7,0.4,0.918518518518518
mut,all,SP3,6,0.7,0.918518518518518
mut,all,SPAG9,8,0.2,0.918518518518518
mut,all,SPARC,2,0.4,0.918518518518518
mut,all,SPATA6L,6,0.7,0.918518518518518
mut,all,SPATC1L,7,0.4,0.918518518518518
mut,all,SPEF2,5,1,1
mut,all,SPIN4,7,0.4,0.918518518518518
mut,all,SPN,7,0.4,0.918518518518518
mut,all,SPOCK1,7,0.4,0.918518518518518
mut,all,SPON2,7,0.4,0.918518518518518
mut,all,SPR,7,0.4,0.918518518518518
mut,all,SPSB2,7,0.4,0.918518518518518
mut,all,SPTLC2,5,1,1
mut,all,SQLE,7,0.4,0.918518518518518
mut,all,SRBD1,6,0.7,0.918518518518518
mut,all,SRD5A3,6,0.7,0.918518518518518
mut,all,SRGAP1,6,0.7,0.918518518518518
mut,all,SRGAP3,7,0.4,0.918518518518518
mut,all,SRPR,6,0.7,0.918518518518518
mut,all,SRSF7,8,0.2,0.918518518518518
mut,all,SSB,9,0.1,0.918518518518518
mut,all,SSR1,8,0.2,0.918518518518518
mut,all,ST6GAL1,7,0.4,0.918518518518518
mut,all,ST7,7,0.4,0.918518518518518
mut,all,STAG1,5,1,1
mut,all,STAT1,6,0.7,0.918518518518518
mut,all,STC2,5,1,1
mut,all,STEAP4,2,0.4,0.918518518518518
mut,all,STK16,7,0.4,0.918518518518518
mut,all,STK17A,7,0.4,0.918518518518518
mut,all,STK36,5,1,1
mut,all,STK40,6,0.7,0.918518518518518
mut,all,STOML1,7,0.4,0.918518518518518
mut,all,STS,7,0.4,0.918518518518518
mut,all,STX18,8,0.2,0.918518518518518
mut,all,STX6,8,0.2,0.918518518518518
mut,all,STXBP2,5,1,1
mut,all,STXBP5,6,0.7,0.918518518518518
mut,all,SUCLG1,6,0.7,0.918518518518518
mut,all,SUCLG2,7,0.4,0.918518518518518
mut,all,SULT1A1,5,1,1
mut,all,SULT1B1,5,1,1
mut,all,SUPT7L,6,0.7,0.918518518518518
mut,all,SUSD2,6,0.7,0.918518518518518
mut,all,SVIL,6,0.7,0.918518518518518
mut,all,SVIP,6,0.7,0.918518518518518
mut,all,SWAP70,5,1,1
mut,all,SWI5,7,0.4,0.918518518518518
mut,all,SYCP2,5,1,1
mut,all,SYNC,3,0.7,0.918518518518518
mut,all,SYNCRIP,7,0.4,0.918518518518518
mut,all,SYNE2,5,1,1
mut,all,SYNRG,5,1,1
mut,all,SYP,4,1,1
mut,all,SYT1,6,0.7,0.918518518518518
mut,all,SYT17,6,0.7,0.918518518518518
mut,all,SYTL1,6,0.7,0.918518518518518
mut,all,TAF3,5,1,1
mut,all,TAF5L,5,1,1
mut,all,TAF6L,5,1,1
mut,all,TAF7,6,0.7,0.918518518518518
mut,all,TAF9,8,0.2,0.918518518518518
mut,all,TAGLN,7,0.4,0.918518518518518
mut,all,TAGLN2,7,0.4,0.918518518518518
mut,all,TAPBPL,5,1,1
mut,all,TAPT1,3,0.7,0.918518518518518
mut,all,TARBP1,6,0.7,0.918518518518518
mut,all,TARDBP,6,0.7,0.918518518518518
mut,all,TAS2R14,6,0.7,0.918518518518518
mut,all,TAX1BP3,6,0.7,0.918518518518518
mut,all,TBC1D12,6,0.7,0.918518518518518
mut,all,TBC1D8,7,0.4,0.918518518518518
mut,all,TBC1D8B,4,1,1
mut,all,TBCC,5,1,1
mut,all,TBCD,6,0.7,0.918518518518518
mut,all,TBL2,5,1,1
mut,all,TBRG4,5,1,1
mut,all,TCAP,7,0.4,0.918518518518518
mut,all,TCEA2,5,1,1
mut,all,TCEAL4,7,0.4,0.918518518518518
mut,all,TCF7L2,6,0.7,0.918518518518518
mut,all,TCL1A,2,0.4,0.918518518518518
mut,all,TCN2,6,0.7,0.918518518518518
mut,all,TCOF1,6,0.7,0.918518518518518
mut,all,TCP11L2,5,1,1
mut,all,TERF1,6,0.7,0.918518518518518
mut,all,TERF2,6,0.7,0.918518518518518
mut,all,TESC,6,0.7,0.918518518518518
mut,all,TEX261,5,1,1
mut,all,TFB1M,7,0.4,0.918518518518518
mut,all,TFRC,7,0.4,0.918518518518518
mut,all,TGFA,6,0.7,0.918518518518518
mut,all,TGM1,5,1,1
mut,all,TGM2,7,0.4,0.918518518518518
mut,all,THAP1,6,0.7,0.918518518518518
mut,all,THBD,6,0.7,0.918518518518518
mut,all,THBS1,7,0.4,0.918518518518518
mut,all,THOP1,7,0.4,0.918518518518518
mut,all,THRAP3,6,0.7,0.918518518518518
mut,all,TIMM21,6,0.7,0.918518518518518
mut,all,TIMM8A,5,1,1
mut,all,TIMP1,5,1,1
mut,all,TIPARP,4,1,1
mut,all,TLCD1,7,0.4,0.918518518518518
mut,all,TLE1,7,0.4,0.918518518518518
mut,all,TLN2,7,0.4,0.918518518518518
mut,all,TLR1,8,0.2,0.918518518518518
mut,all,TLR5,7,0.4,0.918518518518518
mut,all,TLR7,7,0.4,0.918518518518518
mut,all,TM7SF3,5,1,1
mut,all,TMA16,6,0.7,0.918518518518518
mut,all,TMC6,7,0.4,0.918518518518518
mut,all,TMCC2,7,0.4,0.918518518518518
mut,all,TMED10,7,0.4,0.918518518518518
mut,all,TMEM107,5,1,1
mut,all,TMEM116,6,0.7,0.918518518518518
mut,all,TMEM150A,6,0.7,0.918518518518518
mut,all,TMEM156,5,1,1
mut,all,TMEM161B,6,0.7,0.918518518518518
mut,all,TMEM176A,7,0.4,0.918518518518518
mut,all,TMEM176B,7,0.4,0.918518518518518
mut,all,TMEM177,6,0.7,0.918518518518518
mut,all,TMEM18,5,1,1
mut,all,TMEM183A,5,1,1
mut,all,TMEM2,6,0.7,0.918518518518518
mut,all,TMEM234,5,1,1
mut,all,TMEM238,6,0.7,0.918518518518518
mut,all,TMEM241,5,1,1
mut,all,TMEM38B,5,1,1
mut,all,TMEM40,4,1,1
mut,all,TMEM50B,5,1,1
mut,all,TMEM53,6,0.7,0.918518518518518
mut,all,TMEM55A,7,0.4,0.918518518518518
mut,all,TMEM67,7,0.4,0.918518518518518
mut,all,TMEM70,5,1,1
mut,all,TMEM79,7,0.4,0.918518518518518
mut,all,TMEM81,2,0.4,0.918518518518518
mut,all,TMPRSS13,7,0.4,0.918518518518518
mut,all,TMPRSS4,6,0.7,0.918518518518518
mut,all,TMSB15B,7,0.4,0.918518518518518
mut,all,TMTC3,2,0.4,0.918518518518518
mut,all,TMX4,6,0.7,0.918518518518518
mut,all,TNF,6,0.7,0.918518518518518
mut,all,TNFAIP3,6,0.7,0.918518518518518
mut,all,TNFAIP6,6,0.7,0.918518518518518
mut,all,TNFAIP8L1,6,0.7,0.918518518518518
mut,all,TNFRSF18,2,0.4,0.918518518518518
mut,all,TNFSF10,7,0.4,0.918518518518518
mut,all,TNKS1BP1,6,0.7,0.918518518518518
mut,all,TNNC2,6,0.7,0.918518518518518
mut,all,TNNT1,5,1,1
mut,all,TNR,6,0.7,0.918518518518518
mut,all,TOB1,6,0.7,0.918518518518518
mut,all,TOMM40,7,0.4,0.918518518518518
mut,all,TOPBP1,7,0.4,0.918518518518518
mut,all,TOPORS,7,0.4,0.918518518518518
mut,all,TP53,8,0.2,0.918518518518518
mut,all,TP53BP1,7,0.4,0.918518518518518
mut,all,TP53BP2,8,0.2,0.918518518518518
mut,all,TP53I13,7,0.4,0.918518518518518
mut,all,TP53I3,7,0.4,0.918518518518518
mut,all,TP53RK,6,0.7,0.918518518518518
mut,all,TPBG,5,1,1
mut,all,TPD52,7,0.4,0.918518518518518
mut,all,TPM1,7,0.4,0.918518518518518
mut,all,TPM2,6,0.7,0.918518518518518
mut,all,TPPP3,8,0.2,0.918518518518518
mut,all,TRABD2A,6,0.7,0.918518518518518
mut,all,TRAF2,7,0.4,0.918518518518518
mut,all,TRAF3,6,0.7,0.918518518518518
mut,all,TRAF5,6,0.7,0.918518518518518
mut,all,TRAM2,6,0.7,0.918518518518518
mut,all,TRAPPC12,5,1,1
mut,all,TRAPPC13,5,1,1
mut,all,TREM2,7,0.4,0.918518518518518
mut,all,TREML1,2,0.4,0.918518518518518
mut,all,TRIM24,5,1,1
mut,all,TRIM37,6,0.7,0.918518518518518
mut,all,TRIM52,6,0.7,0.918518518518518
mut,all,TRIM62,7,0.4,0.918518518518518
mut,all,TRIM69,6,0.7,0.918518518518518
mut,all,TRIQK,6,0.7,0.918518518518518
mut,all,TRMT10A,8,0.2,0.918518518518518
mut,all,TRMT1L,5,1,1
mut,all,TRMT44,6,0.7,0.918518518518518
mut,all,TRMT5,6,0.7,0.918518518518518
mut,all,TRPM4,6,0.7,0.918518518518518
mut,all,TRPV4,7,0.4,0.918518518518518
mut,all,TRUB2,7,0.4,0.918518518518518
mut,all,TSC22D1,7,0.4,0.918518518518518
mut,all,TSPAN2,2,0.4,0.918518518518518
mut,all,TSPAN3,5,1,1
mut,all,TSPAN31,6,0.7,0.918518518518518
mut,all,TSPAN4,5,1,1
mut,all,TSPYL2,7,0.4,0.918518518518518
mut,all,TSR2,6,0.7,0.918518518518518
mut,all,TSSK6,6,0.7,0.918518518518518
mut,all,TSTD1,7,0.4,0.918518518518518
mut,all,TTC21A,7,0.4,0.918518518518518
mut,all,TTC26,6,0.7,0.918518518518518
mut,all,TTC3,6,0.7,0.918518518518518
mut,all,TTC30A,8,0.2,0.918518518518518
mut,all,TUBA1A,9,0.1,0.918518518518518
mut,all,TUBA1B,6,0.7,0.918518518518518
mut,all,TUBA4A,5,1,1
mut,all,TUBB1,7,0.4,0.918518518518518
mut,all,TUBB2A,6,0.7,0.918518518518518
mut,all,TUBD1,7,0.4,0.918518518518518
mut,all,TUBG1,7,0.4,0.918518518518518
mut,all,TULP3,6,0.7,0.918518518518518
mut,all,TXK,7,0.4,0.918518518518518
mut,all,TXNDC15,0,0.1,0.918518518518518
mut,all,UBBP4,7,0.4,0.918518518518518
mut,all,UBC,2,0.4,0.918518518518518
mut,all,UBE2D4,7,0.4,0.918518518518518
mut,all,UBE2L6,5,1,1
mut,all,UBE3B,7,0.4,0.918518518518518
mut,all,UBE4B,6,0.7,0.918518518518518
mut,all,UBR7,6,0.7,0.918518518518518
mut,all,UBTD1,7,0.4,0.918518518518518
mut,all,UBTF,7,0.4,0.918518518518518
mut,all,UBXN2A,5,1,1
mut,all,UBXN2B,6,0.7,0.918518518518518
mut,all,UCN,6,0.7,0.918518518518518
mut,all,UCP2,6,0.7,0.918518518518518
mut,all,UEVLD,6,0.7,0.918518518518518
mut,all,UFL1,7,0.4,0.918518518518518
mut,all,UGDH,6,0.7,0.918518518518518
mut,all,UGGT2,8,0.2,0.918518518518518
mut,all,ULK4,6,0.7,0.918518518518518
mut,all,UNC119,6,0.7,0.918518518518518
mut,all,UNKL,6,0.7,0.918518518518518
mut,all,UPF3B,5,1,1
mut,all,UPK3A,7,0.4,0.918518518518518
mut,all,URI1,7,0.4,0.918518518518518
